Condensed DOF,U Value
266,0.00000000000000000e+00
267,0.00000000000000000e+00
268,-0.00000000000000000e+00
269,-2.03521169700713497e-06
270,0.00000000000000000e+00
271,-5.48210951764996864e-05
272,0.00000000000000000e+00
273,0.00000000000000000e+00
274,-0.00000000000000000e+00
275,-2.05980437930861567e-06
276,0.00000000000000000e+00
277,-5.68911057971454665e-05
278,0.00000000000000000e+00
279,0.00000000000000000e+00
280,-0.00000000000000000e+00
281,-2.08360645489122918e-06
282,0.00000000000000000e+00
283,-5.89845835395278047e-05
284,0.00000000000000000e+00
285,0.00000000000000000e+00
286,-0.00000000000000000e+00
287,-2.10662711881067934e-06
288,0.00000000000000000e+00
289,-6.11007510168998816e-05
290,0.00000000000000000e+00
291,0.00000000000000000e+00
292,-0.00000000000000000e+00
293,-2.12887576570644849e-06
294,0.00000000000000000e+00
295,-6.32388403226905212e-05
296,0.00000000000000000e+00
297,0.00000000000000000e+00
298,-0.00000000000000000e+00
299,-2.15036198980241576e-06
300,0.00000000000000000e+00
301,-6.53980932300875223e-05
302,0.00000000000000000e+00
303,0.00000000000000000e+00
304,-0.00000000000000000e+00
305,-2.17109558490423258e-06
306,0.00000000000000000e+00
307,-6.75777613916204675e-05
308,0.00000000000000000e+00
309,0.00000000000000000e+00
310,-0.00000000000000000e+00
311,-2.19108654440191668e-06
312,0.00000000000000000e+00
313,-6.97771065387425154e-05
314,0.00000000000000000e+00
315,0.00000000000000000e+00
316,-0.00000000000000000e+00
317,-2.21034506126375348e-06
318,0.00000000000000000e+00
319,-7.19954006814105946e-05
320,0.00000000000000000e+00
321,0.00000000000000000e+00
322,-0.00000000000000000e+00
323,-2.22888152804090774e-06
324,0.00000000000000000e+00
325,-7.42319263076694590e-05
326,0.00000000000000000e+00
327,0.00000000000000000e+00
328,-0.00000000000000000e+00
329,-2.24670653687004600e-06
330,0.00000000000000000e+00
331,-7.64859765832362861e-05
332,0.00000000000000000e+00
333,0.00000000000000000e+00
334,-0.00000000000000000e+00
335,-2.26383087947134390e-06
336,0.00000000000000000e+00
337,-7.87568555510833099e-05
338,0.00000000000000000e+00
339,0.00000000000000000e+00
340,-0.00000000000000000e+00
341,-2.28026554714619287e-06
342,0.00000000000000000e+00
343,-8.10438783310187731e-05
344,0.00000000000000000e+00
345,0.00000000000000000e+00
346,-0.00000000000000000e+00
347,-2.29602173077679270e-06
348,0.00000000000000000e+00
349,-8.33463713192685301e-05
350,0.00000000000000000e+00
351,0.00000000000000000e+00
352,-0.00000000000000000e+00
353,-2.31111082082810564e-06
354,0.00000000000000000e+00
355,-8.56636723880600212e-05
356,0.00000000000000000e+00
357,0.00000000000000000e+00
358,-0.00000000000000000e+00
359,-2.32554440735045464e-06
360,0.00000000000000000e+00
361,-8.79951310852034832e-05
362,0.00000000000000000e+00
363,0.00000000000000000e+00
364,-0.00000000000000000e+00
365,-2.33933427996987955e-06
366,0.00000000000000000e+00
367,-9.03401088336708817e-05
368,0.00000000000000000e+00
369,0.00000000000000000e+00
370,-0.00000000000000000e+00
371,-2.35249242789580434e-06
372,0.00000000000000000e+00
373,-9.26979791311803738e-05
374,0.00000000000000000e+00
375,0.00000000000000000e+00
376,-0.00000000000000000e+00
377,-2.36503103992344660e-06
378,0.00000000000000000e+00
379,-9.50681277497843620e-05
380,0.00000000000000000e+00
381,0.00000000000000000e+00
382,-0.00000000000000000e+00
383,-2.37696250443916689e-06
384,0.00000000000000000e+00
385,-9.74499529354534418e-05
386,0.00000000000000000e+00
387,0.00000000000000000e+00
388,-0.00000000000000000e+00
389,-2.38829940940337016e-06
390,0.00000000000000000e+00
391,-9.98428656076547923e-05
392,0.00000000000000000e+00
393,0.00000000000000000e+00
394,-0.00000000000000000e+00
395,-2.39905454236097377e-06
396,0.00000000000000000e+00
397,-1.02246289558935284e-04
398,0.00000000000000000e+00
399,0.00000000000000000e+00
400,-0.00000000000000000e+00
401,-2.40924089043805669e-06
402,0.00000000000000000e+00
403,-1.04659661654502389e-04
404,0.00000000000000000e+00
405,0.00000000000000000e+00
406,-0.00000000000000000e+00
407,-2.41887164034121439e-06
408,0.00000000000000000e+00
409,-1.07082432031804201e-04
410,0.00000000000000000e+00
411,0.00000000000000000e+00
412,-0.00000000000000000e+00
413,-2.42796017835644380e-06
414,0.00000000000000000e+00
415,-1.09514064300113067e-04
416,0.00000000000000000e+00
417,0.00000000000000000e+00
418,-0.00000000000000000e+00
419,-2.43652009035911118e-06
420,0.00000000000000000e+00
421,-1.11954035740112522e-04
422,0.00000000000000000e+00
423,0.00000000000000000e+00
424,-0.00000000000000000e+00
425,-2.44456516180817192e-06
426,0.00000000000000000e+00
427,-1.14401837503481528e-04
428,0.00000000000000000e+00
429,0.00000000000000000e+00
430,-0.00000000000000000e+00
431,-2.45210937774752163e-06
432,0.00000000000000000e+00
433,-1.16856974812475472e-04
434,0.00000000000000000e+00
435,0.00000000000000000e+00
436,-0.00000000000000000e+00
437,-2.45916692279693325e-06
438,0.00000000000000000e+00
439,-1.19318967159506574e-04
440,0.00000000000000000e+00
441,0.00000000000000000e+00
442,-0.00000000000000000e+00
443,-2.46575218116287452e-06
444,0.00000000000000000e+00
445,-1.21787348506727022e-04
446,0.00000000000000000e+00
447,0.00000000000000000e+00
448,-0.00000000000000000e+00
449,-2.47187973662981450e-06
450,0.00000000000000000e+00
451,-1.24261667485608149e-04
452,0.00000000000000000e+00
453,0.00000000000000000e+00
454,-0.00000000000000000e+00
455,-2.47756437256311485e-06
456,0.00000000000000000e+00
457,-1.26741487596524610e-04
458,0.00000000000000000e+00
459,0.00000000000000000e+00
460,-0.00000000000000000e+00
461,-2.48282107191679677e-06
462,0.00000000000000000e+00
463,-1.29226387408341137e-04
464,0.00000000000000000e+00
465,0.00000000000000000e+00
466,-0.00000000000000000e+00
467,-2.48766501722911560e-06
468,0.00000000000000000e+00
469,-1.31715960757995210e-04
470,0.00000000000000000e+00
471,0.00000000000000000e+00
472,-0.00000000000000000e+00
473,-2.49211159061863151e-06
474,0.00000000000000000e+00
475,-1.34209816950078321e-04
476,0.00000000000000000e+00
477,0.00000000000000000e+00
478,-0.00000000000000000e+00
479,-2.49617637378667769e-06
480,0.00000000000000000e+00
481,-1.36707580956418081e-04
482,0.00000000000000000e+00
483,0.00000000000000000e+00
484,-0.00000000000000000e+00
485,-2.49987514801564982e-06
486,0.00000000000000000e+00
487,-1.39208893615661705e-04
488,0.00000000000000000e+00
489,0.00000000000000000e+00
490,-0.00000000000000000e+00
491,-2.50322389417502843e-06
492,0.00000000000000000e+00
493,-1.41713411832859769e-04
494,0.00000000000000000e+00
495,0.00000000000000000e+00
496,-0.00000000000000000e+00
497,-2.50623879271314027e-06
498,0.00000000000000000e+00
499,-1.44220808779047666e-04
500,0.00000000000000000e+00
501,0.00000000000000000e+00
502,-0.00000000000000000e+00
503,-2.50893622366357157e-06
504,0.00000000000000000e+00
505,-1.46730774090829901e-04
506,0.00000000000000000e+00
507,0.00000000000000000e+00
508,-0.00000000000000000e+00
509,-2.51133276664257365e-06
510,0.00000000000000000e+00
511,-1.49243014069962095e-04
512,0.00000000000000000e+00
513,0.00000000000000000e+00
514,-0.00000000000000000e+00
515,-2.51344520084799433e-06
516,0.00000000000000000e+00
517,-1.51757251882933975e-04
518,0.00000000000000000e+00
519,0.00000000000000000e+00
520,-0.00000000000000000e+00
521,-2.51529050506226968e-06
522,0.00000000000000000e+00
523,-1.54273227760552570e-04
524,0.00000000000000000e+00
525,0.00000000000000000e+00
526,-0.00000000000000000e+00
527,-2.51688585764899139e-06
528,0.00000000000000000e+00
529,-1.56790699197524390e-04
530,0.00000000000000000e+00
531,0.00000000000000000e+00
532,-0.00000000000000000e+00
533,-2.51824863655571176e-06
534,0.00000000000000000e+00
535,-1.59309441152040058e-04
536,0.00000000000000000e+00
537,0.00000000000000000e+00
538,-0.00000000000000000e+00
539,-2.51939641931526079e-06
540,0.00000000000000000e+00
541,-1.61829246245359984e-04
542,0.00000000000000000e+00
543,0.00000000000000000e+00
544,-0.00000000000000000e+00
545,-2.52034698304659158e-06
546,0.00000000000000000e+00
547,-1.64349924961395747e-04
548,0.00000000000000000e+00
549,0.00000000000000000e+00
550,-0.00000000000000000e+00
551,-2.52111830444395644e-06
552,0.00000000000000000e+00
553,-1.66871305846289289e-04
554,0.00000000000000000e+00
555,0.00000000000000000e+00
556,-0.00000000000000000e+00
557,-2.52172855978558524e-06
558,0.00000000000000000e+00
559,-1.69393235707997604e-04
560,0.00000000000000000e+00
561,0.00000000000000000e+00
562,-0.00000000000000000e+00
563,-2.52219612493597785e-06
564,0.00000000000000000e+00
565,-1.71915579815872693e-04
566,0.00000000000000000e+00
567,0.00000000000000000e+00
568,-0.00000000000000000e+00
569,-2.52253957533057459e-06
570,0.00000000000000000e+00
571,-1.74438222100239363e-04
572,0.00000000000000000e+00
573,0.00000000000000000e+00
574,-0.00000000000000000e+00
575,-2.52277768599201286e-06
576,0.00000000000000000e+00
577,-1.76961065351985137e-04
578,-0.00000000000000000e+00
579,0.00000000000000000e+00
580,0.00000000000000000e+00
581,-2.52292943153670565e-06
582,0.00000000000000000e+00
583,-1.79484031422145693e-04
584,0.00000000000000000e+00
585,0.00000000000000000e+00
586,0.00000000000000000e+00
587,-2.52301398615489135e-06
588,-0.00000000000000000e+00
589,-1.82007061421481705e-04
590,-0.00000000000000000e+00
591,-0.00000000000000000e+00
592,-0.00000000000000000e+00
593,-2.52305072361796994e-06
594,0.00000000000000000e+00
595,-1.84530115920063204e-04
596,0.00000000000000000e+00
597,0.00000000000000000e+00
598,-0.00000000000000000e+00
599,-2.52305921728595177e-06
