Global DOF,Value
545,0.000000000000e+00
546,0.000000000000e+00
547,-8.190736593709e+00
548,0.000000000000e+00
549,0.000000000000e+00
550,0.000000000000e+00
551,0.000000000000e+00
552,0.000000000000e+00
553,-8.372735213132e+00
554,0.000000000000e+00
555,0.000000000000e+00
556,0.000000000000e+00
557,0.000000000000e+00
558,0.000000000000e+00
559,-8.556733846160e+00
560,0.000000000000e+00
561,0.000000000000e+00
562,0.000000000000e+00
563,0.000000000000e+00
564,0.000000000000e+00
565,-8.742733373880e+00
566,0.000000000000e+00
567,0.000000000000e+00
568,0.000000000000e+00
569,0.000000000000e+00
570,0.000000000000e+00
571,-8.930734260934e+00
572,0.000000000000e+00
573,0.000000000000e+00
574,0.000000000000e+00
575,0.000000000000e+00
576,0.000000000000e+00
577,-9.120735958929e+00
578,0.000000000000e+00
579,0.000000000000e+00
580,0.000000000000e+00
581,0.000000000000e+00
582,0.000000000000e+00
583,-9.312737676810e+00
584,0.000000000000e+00
585,0.000000000000e+00
586,0.000000000000e+00
587,0.000000000000e+00
588,0.000000000000e+00
589,-9.506738623521e+00
590,0.000000000000e+00
591,0.000000000000e+00
592,0.000000000000e+00
593,0.000000000000e+00
594,0.000000000000e+00
595,-9.702738008006e+00
596,0.000000000000e+00
597,0.000000000000e+00
598,0.000000000000e+00
599,0.000000000000e+00
600,0.000000000000e+00
601,-9.860603130216e+00
602,0.000000000000e+00
603,0.000000000000e+00
604,0.000000000000e+00
605,0.000000000000e+00
