Global DOF,Value
329,-1.415610313416e-07
330,0.000000000000e+00
331,2.061791386065e-06
332,0.000000000000e+00
333,0.000000000000e+00
334,0.000000000000e+00
335,5.327165126801e-07
336,0.000000000000e+00
337,-1.514931025959e-06
338,0.000000000000e+00
339,0.000000000000e+00
340,0.000000000000e+00
341,5.401670932770e-07
342,0.000000000000e+00
343,-1.835218328416e-07
344,0.000000000000e+00
345,0.000000000000e+00
346,0.000000000000e+00
347,-1.415610313416e-07
348,0.000000000000e+00
349,1.065435133452e-06
350,0.000000000000e+00
351,0.000000000000e+00
352,0.000000000000e+00
353,-5.848705768585e-07
354,0.000000000000e+00
355,-5.419746593738e-07
356,0.000000000000e+00
357,0.000000000000e+00
358,0.000000000000e+00
359,2.682209014893e-07
360,0.000000000000e+00
361,-1.856921806542e-06
362,0.000000000000e+00
363,0.000000000000e+00
364,0.000000000000e+00
365,-1.080334186554e-07
366,0.000000000000e+00
367,-1.770434470139e-06
368,0.000000000000e+00
369,0.000000000000e+00
370,0.000000000000e+00
371,-2.048909664154e-07
372,0.000000000000e+00
373,2.783258978845e-07
374,0.000000000000e+00
375,0.000000000000e+00
376,0.000000000000e+00
377,3.017485141754e-07
378,0.000000000000e+00
379,9.010249213404e-07
380,0.000000000000e+00
381,0.000000000000e+00
382,0.000000000000e+00
383,-1.080334186554e-07
384,0.000000000000e+00
385,-2.317735043000e-06
386,0.000000000000e+00
387,0.000000000000e+00
388,0.000000000000e+00
389,8.121132850647e-07
390,0.000000000000e+00
391,-1.271961913574e-08
392,0.000000000000e+00
393,0.000000000000e+00
394,0.000000000000e+00
395,-1.024454832077e-06
396,0.000000000000e+00
397,-1.654283499519e-06
398,0.000000000000e+00
399,0.000000000000e+00
400,0.000000000000e+00
401,-3.650784492493e-07
402,0.000000000000e+00
403,-3.632561238476e-07
404,0.000000000000e+00
405,0.000000000000e+00
406,0.000000000000e+00
407,-4.470348358154e-07
408,0.000000000000e+00
409,-2.323578302210e-06
410,0.000000000000e+00
411,0.000000000000e+00
412,0.000000000000e+00
413,2.384185791016e-07
414,0.000000000000e+00
415,-1.155493925431e-06
416,0.000000000000e+00
417,0.000000000000e+00
418,0.000000000000e+00
419,-6.854534149170e-07
420,0.000000000000e+00
421,2.654410449665e-06
422,0.000000000000e+00
423,0.000000000000e+00
424,0.000000000000e+00
425,5.960464477539e-07
426,0.000000000000e+00
427,-1.783307492786e-06
428,0.000000000000e+00
429,0.000000000000e+00
430,0.000000000000e+00
431,-9.089708328247e-07
432,0.000000000000e+00
433,-4.462758615986e-07
434,0.000000000000e+00
435,0.000000000000e+00
436,0.000000000000e+00
437,-1.482665538788e-06
438,0.000000000000e+00
439,-9.198362249663e-07
440,0.000000000000e+00
441,0.000000000000e+00
442,0.000000000000e+00
443,-5.885958671570e-07
444,0.000000000000e+00
445,-2.066531415323e-06
446,0.000000000000e+00
447,0.000000000000e+00
448,0.000000000000e+00
449,5.960464477539e-08
450,0.000000000000e+00
451,-7.714562606509e-07
452,0.000000000000e+00
453,0.000000000000e+00
454,0.000000000000e+00
455,-7.748603820801e-07
456,0.000000000000e+00
457,-1.908572151876e-06
458,0.000000000000e+00
459,0.000000000000e+00
460,0.000000000000e+00
461,-4.991888999939e-07
462,0.000000000000e+00
463,2.445075089064e-06
464,0.000000000000e+00
465,0.000000000000e+00
466,0.000000000000e+00
467,-5.960464477539e-08
468,0.000000000000e+00
469,-4.051494423507e-06
470,0.000000000000e+00
471,0.000000000000e+00
472,0.000000000000e+00
473,-1.192092895508e-07
474,0.000000000000e+00
475,3.661144210909e-06
476,0.000000000000e+00
477,0.000000000000e+00
478,0.000000000000e+00
479,-9.164214134216e-07
480,0.000000000000e+00
481,-2.124626817590e-06
482,0.000000000000e+00
483,0.000000000000e+00
484,0.000000000000e+00
485,4.321336746216e-07
486,0.000000000000e+00
487,-8.603831807008e-07
488,0.000000000000e+00
489,0.000000000000e+00
490,0.000000000000e+00
491,-2.980232238770e-07
492,0.000000000000e+00
493,-2.594937524414e-06
494,0.000000000000e+00
495,0.000000000000e+00
496,0.000000000000e+00
497,1.490116119385e-07
498,0.000000000000e+00
499,1.894083268006e-06
500,0.000000000000e+00
501,0.000000000000e+00
502,0.000000000000e+00
503,-1.437962055206e-06
504,0.000000000000e+00
505,2.514514179097e-06
506,0.000000000000e+00
507,0.000000000000e+00
508,0.000000000000e+00
509,-7.823109626770e-07
510,0.000000000000e+00
511,-1.242414658265e-06
512,0.000000000000e+00
513,0.000000000000e+00
514,0.000000000000e+00
515,2.160668373108e-07
516,0.000000000000e+00
517,-3.177512881258e-06
518,0.000000000000e+00
519,0.000000000000e+00
520,0.000000000000e+00
521,-2.451241016388e-06
522,0.000000000000e+00
523,3.563886473934e-06
524,0.000000000000e+00
525,0.000000000000e+00
526,0.000000000000e+00
527,-2.123415470123e-06
528,0.000000000000e+00
529,-9.298152283677e-07
530,0.000000000000e+00
531,0.000000000000e+00
532,0.000000000000e+00
533,-1.154839992523e-06
534,0.000000000000e+00
535,3.723713346560e-06
536,0.000000000000e+00
537,0.000000000000e+00
538,0.000000000000e+00
539,2.905726432800e-07
540,0.000000000000e+00
541,-1.079540515647e-06
542,0.000000000000e+00
543,0.000000000000e+00
544,0.000000000000e+00
545,-2.279877662659e-06
546,0.000000000000e+00
547,1.585080637412e-06
548,0.000000000000e+00
549,0.000000000000e+00
550,0.000000000000e+00
551,-2.756714820862e-07
552,0.000000000000e+00
553,8.459975706643e-07
554,0.000000000000e+00
555,0.000000000000e+00
556,0.000000000000e+00
557,6.854534149170e-07
558,0.000000000000e+00
559,-5.806409753006e-07
560,0.000000000000e+00
561,0.000000000000e+00
562,0.000000000000e+00
563,-8.866190910339e-07
564,0.000000000000e+00
565,-4.432737080506e-06
566,0.000000000000e+00
567,0.000000000000e+00
568,0.000000000000e+00
569,7.450580596924e-08
570,0.000000000000e+00
571,4.895968078955e-06
572,0.000000000000e+00
573,0.000000000000e+00
574,0.000000000000e+00
575,6.034970283508e-07
576,0.000000000000e+00
577,8.114030087825e-07
578,0.000000000000e+00
579,0.000000000000e+00
580,0.000000000000e+00
581,5.736947059631e-07
582,0.000000000000e+00
583,-3.199587634839e-06
584,0.000000000000e+00
585,0.000000000000e+00
586,0.000000000000e+00
587,3.501772880554e-07
588,0.000000000000e+00
589,3.220597047715e-06
590,0.000000000000e+00
591,0.000000000000e+00
592,0.000000000000e+00
593,-9.834766387939e-07
594,0.000000000000e+00
595,-1.674993843181e-06
596,0.000000000000e+00
597,0.000000000000e+00
598,0.000000000000e+00
599,1.087784767151e-06
600,0.000000000000e+00
601,-2.137179107464e-06
602,0.000000000000e+00
603,0.000000000000e+00
604,0.000000000000e+00
605,2.980232238770e-07
