Global DOF,Value
486,0.000000000000e+00
487,-1.070461232650e-04
488,0.000000000000e+00
489,0.000000000000e+00
490,-0.000000000000e+00
491,-1.994781733913e-06
492,0.000000000000e+00
493,-1.090422544015e-04
494,0.000000000000e+00
495,0.000000000000e+00
496,-0.000000000000e+00
497,-1.997925392947e-06
498,0.000000000000e+00
499,-1.110413987868e-04
500,0.000000000000e+00
501,0.000000000000e+00
502,-0.000000000000e+00
503,-2.000764971878e-06
504,0.000000000000e+00
505,-1.130432581006e-04
506,0.000000000000e+00
507,0.000000000000e+00
508,-0.000000000000e+00
509,-2.003313915490e-06
510,0.000000000000e+00
511,-1.150475476086e-04
512,0.000000000000e+00
513,0.000000000000e+00
514,-0.000000000000e+00
515,-2.005585998171e-06
516,0.000000000000e+00
517,-1.170539964940e-04
518,0.000000000000e+00
519,0.000000000000e+00
520,-0.000000000000e+00
521,-2.007595327885e-06
522,0.000000000000e+00
523,-1.190623481923e-04
524,0.000000000000e+00
525,0.000000000000e+00
526,-0.000000000000e+00
527,-2.009356350179e-06
528,0.000000000000e+00
529,-1.210723607312e-04
