Row,Col,K Value
346,346,5.97643200000005664e+12
346,350,6.51974399999998438e+12
346,352,2.71655999999999316e+12
347,337,3.15658728000009688e+13
347,341,1.75365960000005391e+13
347,343,1.05219575999989297e+13
347,347,3.85805112000003750e+13
347,349,-4.20878303999998984e+13
347,353,1.75365959999999570e+13
348,342,-1.37292955799999900e+16
348,348,2.74585911599999800e+16
348,354,-1.37292955799999900e+16
349,343,-7.36537031999998281e+13
349,347,-4.20878303999998984e+13
349,349,1.47307406399999656e+14
349,353,1.05219575999999766e+13
349,355,-7.36537031999998281e+13
349,359,3.15658727999999219e+13
350,344,-1.14095519999999727e+13
350,346,6.51974399999998535e+12
350,350,2.28191039999999453e+13
350,352,-1.62993599999999707e+12
350,356,-1.14095519999999727e+13
350,358,-4.88980799999998828e+12
351,345,-1.05572564999999959e+05
351,351,2.11145129999999917e+05
351,357,-1.05572564999999959e+05
352,344,-4.88980799999998828e+12
352,346,2.71655999999999316e+12
352,350,-1.62993599999999609e+12
352,352,5.97643199999998535e+12
352,356,6.51974399999998438e+12
352,358,2.71655999999999316e+12
353,343,3.15658727999999219e+13
353,347,1.75365959999999570e+13
353,349,1.05219575999999766e+13
353,353,3.85805111999999062e+13
353,355,-4.20878303999998984e+13
353,359,1.75365959999999570e+13
354,348,-1.37292955799999900e+16
354,354,2.74585911599999800e+16
354,360,-1.37292955799999900e+16
355,349,-7.36537031999998281e+13
355,353,-4.20878303999998984e+13
355,355,1.47307406399999656e+14
355,359,1.05219575999999766e+13
355,361,-7.36537031999998281e+13
355,365,3.15658727999999219e+13
356,350,-1.14095519999999727e+13
356,352,6.51974399999998535e+12
356,356,2.28191039999999453e+13
356,358,-1.62993599999999707e+12
356,362,-1.14095519999999727e+13
356,364,-4.88980799999998828e+12
357,351,-1.05572564999999959e+05
357,357,2.11145129999999917e+05
357,363,-1.05572564999999959e+05
358,350,-4.88980799999998828e+12
358,352,2.71655999999999316e+12
358,356,-1.62993599999999609e+12
358,358,5.97643199999998535e+12
358,362,6.51974399999998438e+12
358,364,2.71655999999999316e+12
359,349,3.15658727999999219e+13
359,353,1.75365959999999570e+13
359,355,1.05219575999999766e+13
359,359,3.85805111999999062e+13
359,361,-4.20878303999998984e+13
359,365,1.75365959999999570e+13
360,354,-1.37292955799999900e+16
360,360,2.74585911599999800e+16
360,366,-1.37292955799999900e+16
361,355,-7.36537031999998281e+13
361,359,-4.20878303999998984e+13
361,361,1.47307406399999656e+14
361,365,1.05219575999999766e+13
361,367,-7.36537031999998281e+13
361,371,3.15658727999999219e+13
362,356,-1.14095519999999727e+13
362,358,6.51974399999998535e+12
362,362,2.28191039999999453e+13
362,364,-1.62993599999999707e+12
362,368,-1.14095519999999727e+13
362,370,-4.88980799999998828e+12
363,357,-1.05572564999999959e+05
363,363,2.11145129999999917e+05
363,369,-1.05572564999999959e+05
364,356,-4.88980799999998828e+12
364,358,2.71655999999999316e+12
364,362,-1.62993599999999609e+12
364,364,5.97643199999998535e+12
364,368,6.51974399999998438e+12
364,370,2.71655999999999316e+12
365,355,3.15658727999999219e+13
365,359,1.75365959999999570e+13
365,361,1.05219575999999766e+13
365,365,3.85805111999999062e+13
365,367,-4.20878303999998984e+13
365,371,1.75365959999999570e+13
366,360,-1.37292955799999900e+16
366,366,2.74585911599999800e+16
366,372,-1.37292955799999900e+16
367,361,-7.36537031999998281e+13
367,365,-4.20878303999998984e+13
367,367,1.47307406399999656e+14
367,371,1.05219575999999766e+13
367,373,-7.36537031999998281e+13
367,377,3.15658727999999219e+13
368,362,-1.14095519999999727e+13
368,364,6.51974399999998535e+12
368,368,2.28191039999999453e+13
368,370,-1.62993599999999707e+12
368,374,-1.14095519999999727e+13
368,376,-4.88980799999998828e+12
369,363,-1.05572564999999959e+05
369,369,2.11145129999999917e+05
369,375,-1.05572564999999959e+05
370,362,-4.88980799999998828e+12
370,364,2.71655999999999316e+12
370,368,-1.62993599999999609e+12
370,370,5.97643199999998535e+12
370,374,6.51974399999998438e+12
370,376,2.71655999999999316e+12
371,361,3.15658727999999219e+13
371,365,1.75365959999999570e+13
371,367,1.05219575999999766e+13
371,371,3.85805111999999062e+13
371,373,-4.20878303999998984e+13
371,377,1.75365959999999570e+13
372,366,-1.37292955799999900e+16
372,372,2.74585911599999800e+16
372,378,-1.37292955799999900e+16
373,367,-7.36537031999998281e+13
373,371,-4.20878303999998984e+13
373,373,1.47307406399999656e+14
373,377,1.05219575999999766e+13
373,379,-7.36537031999998281e+13
373,383,3.15658727999999219e+13
374,368,-1.14095519999999727e+13
374,370,6.51974399999998535e+12
374,374,2.28191039999999453e+13
374,376,-1.62993599999999707e+12
374,380,-1.14095519999999727e+13
374,382,-4.88980799999998828e+12
375,369,-1.05572564999999959e+05
375,375,2.11145129999999917e+05
375,381,-1.05572564999999959e+05
376,368,-4.88980799999998828e+12
376,370,2.71655999999999316e+12
376,374,-1.62993599999999609e+12
376,376,5.97643199999998535e+12
376,380,6.51974399999998438e+12
376,382,2.71655999999999316e+12
377,367,3.15658727999999219e+13
377,371,1.75365959999999570e+13
377,373,1.05219575999999766e+13
377,377,3.85805111999999062e+13
377,379,-4.20878303999998984e+13
377,383,1.75365959999999570e+13
378,372,-1.37292955799999900e+16
378,378,2.74585911599999800e+16
378,384,-1.37292955799999900e+16
379,373,-7.36537031999998281e+13
379,377,-4.20878303999998984e+13
379,379,1.47307406399999656e+14
379,383,1.05219575999999766e+13
379,385,-7.36537031999998281e+13
379,389,3.15658727999999219e+13
380,374,-1.14095519999999727e+13
380,376,6.51974399999998535e+12
380,380,2.28191039999999453e+13
380,382,-1.62993599999999707e+12
380,386,-1.14095519999999727e+13
380,388,-4.88980799999998828e+12
381,375,-1.05572564999999959e+05
381,381,2.11145129999999917e+05
381,387,-1.05572564999999959e+05
382,374,-4.88980799999998828e+12
382,376,2.71655999999999316e+12
382,380,-1.62993599999999609e+12
382,382,5.97643199999998535e+12
382,386,6.51974399999998438e+12
382,388,2.71655999999999316e+12
383,373,3.15658727999999219e+13
383,377,1.75365959999999570e+13
383,379,1.05219575999999766e+13
383,383,3.85805111999999062e+13
383,385,-4.20878303999998984e+13
383,389,1.75365959999999570e+13
384,378,-1.37292955799999900e+16
384,384,2.74585911599999800e+16
384,390,-1.37292955799999900e+16
385,379,-7.36537031999998281e+13
385,383,-4.20878303999998984e+13
385,385,1.47307406399999656e+14
385,389,1.05219575999999766e+13
385,391,-7.36537031999998281e+13
385,395,3.15658727999999219e+13
386,380,-1.14095519999999727e+13
386,382,6.51974399999998535e+12
386,386,2.28191039999999453e+13
386,388,-1.62993599999999707e+12
386,392,-1.14095519999999727e+13
386,394,-4.88980799999998828e+12
387,381,-1.05572564999999959e+05
387,387,2.11145129999999917e+05
387,393,-1.05572564999999959e+05
388,380,-4.88980799999998828e+12
388,382,2.71655999999999316e+12
388,386,-1.62993599999999609e+12
388,388,5.97643199999998535e+12
388,392,6.51974399999998438e+12
388,394,2.71655999999999316e+12
389,379,3.15658727999999219e+13
389,383,1.75365959999999570e+13
389,385,1.05219575999999766e+13
389,389,3.85805111999999062e+13
389,391,-4.20878303999998984e+13
389,395,1.75365959999999570e+13
390,384,-1.37292955799999900e+16
390,390,2.74585911599999800e+16
390,396,-1.37292955799999900e+16
391,385,-7.36537031999998281e+13
391,389,-4.20878303999998984e+13
391,391,1.47307406399999656e+14
391,395,1.05219575999999766e+13
391,397,-7.36537031999998281e+13
391,401,3.15658727999999219e+13
392,386,-1.14095519999999727e+13
392,388,6.51974399999998535e+12
392,392,2.28191039999999453e+13
392,394,-1.62993599999999707e+12
392,398,-1.14095519999999727e+13
392,400,-4.88980799999998828e+12
393,387,-1.05572564999999959e+05
393,393,2.11145129999999917e+05
393,399,-1.05572564999999959e+05
394,386,-4.88980799999998828e+12
394,388,2.71655999999999316e+12
394,392,-1.62993599999999609e+12
394,394,5.97643199999998535e+12
394,398,6.51974399999998438e+12
394,400,2.71655999999999316e+12
395,385,3.15658727999999219e+13
395,389,1.75365959999999570e+13
395,391,1.05219575999999766e+13
395,395,3.85805111999999062e+13
395,397,-4.20878303999998984e+13
395,401,1.75365959999999570e+13
396,390,-1.37292955799999900e+16
396,396,2.74585911599999800e+16
396,402,-1.37292955799999900e+16
397,391,-7.36537031999998281e+13
397,395,-4.20878303999998984e+13
397,397,1.47307406399999656e+14
397,401,1.05219575999999766e+13
397,403,-7.36537031999998281e+13
397,407,3.15658727999999219e+13
398,392,-1.14095519999999727e+13
398,394,6.51974399999998535e+12
398,398,2.28191039999999453e+13
398,400,-1.62993599999999707e+12
398,404,-1.14095519999999727e+13
398,406,-4.88980799999998828e+12
399,393,-1.05572564999999959e+05
399,399,2.11145129999999917e+05
399,405,-1.05572564999999959e+05
400,392,-4.88980799999998828e+12
400,394,2.71655999999999316e+12
400,398,-1.62993599999999609e+12
400,400,5.97643199999998535e+12
400,404,6.51974399999998438e+12
400,406,2.71655999999999316e+12
401,391,3.15658727999999219e+13
401,395,1.75365959999999570e+13
401,397,1.05219575999999766e+13
401,401,3.85805111999999062e+13
401,403,-4.20878303999998984e+13
401,407,1.75365959999999570e+13
402,396,-1.37292955799999900e+16
402,402,2.74585911599999800e+16
402,408,-1.37292955799999900e+16
403,397,-7.36537031999998281e+13
403,401,-4.20878303999998984e+13
403,403,1.47307406399999656e+14
403,407,1.05219575999999766e+13
403,409,-7.36537031999998281e+13
403,413,3.15658727999999219e+13
404,398,-1.14095519999999727e+13
404,400,6.51974399999998535e+12
404,404,2.28191039999999453e+13
404,406,-1.62993599999999707e+12
404,410,-1.14095519999999727e+13
404,412,-4.88980799999998828e+12
405,399,-1.05572564999999959e+05
405,405,2.11145129999999917e+05
405,411,-1.05572564999999959e+05
406,398,-4.88980799999998828e+12
406,400,2.71655999999999316e+12
406,404,-1.62993599999999609e+12
406,406,5.97643199999998535e+12
406,410,6.51974399999998438e+12
406,412,2.71655999999999316e+12
407,397,3.15658727999999219e+13
407,401,1.75365959999999570e+13
407,403,1.05219575999999766e+13
407,407,3.85805111999999062e+13
407,409,-4.20878303999998984e+13
407,413,1.75365959999999570e+13
408,402,-1.37292955799999900e+16
408,408,2.74585911600001320e+16
408,414,-1.37292955800001420e+16
409,403,-7.36537031999998281e+13
409,407,-4.20878303999998984e+13
409,409,1.47307406400002094e+14
409,413,1.05219576000013672e+13
409,415,-7.36537032000022656e+13
409,419,3.15658728000009727e+13
410,404,-1.14095519999999727e+13
410,406,6.51974399999998535e+12
410,410,2.28191040000003242e+13
410,412,-1.62993600000021094e+12
410,416,-1.14095520000003516e+13
410,418,-4.88980800000015039e+12
411,405,-1.05572564999999959e+05
411,411,2.11145130000001052e+05
411,417,-1.05572565000001108e+05
412,404,-4.88980799999998828e+12
412,406,2.71655999999999316e+12
412,410,-1.62993600000021094e+12
412,412,5.97643200000011133e+12
412,416,6.51974400000019922e+12
412,418,2.71656000000008350e+12
413,403,3.15658727999999219e+13
413,407,1.75365959999999570e+13
413,409,1.05219576000013672e+13
413,413,3.85805112000007188e+13
413,415,-4.20878304000012891e+13
413,419,1.75365960000005391e+13
414,408,-1.37292955800001420e+16
414,414,2.74585911600001320e+16
414,420,-1.37292955799999900e+16
415,409,-7.36537032000022656e+13
415,413,-4.20878304000012891e+13
415,415,1.47307406400002094e+14
415,419,1.05219575999989258e+13
415,421,-7.36537031999998281e+13
415,425,3.15658727999999219e+13
416,410,-1.14095520000003516e+13
416,412,6.51974400000019922e+12
416,416,2.28191040000003242e+13
416,418,-1.62993599999983496e+12
416,422,-1.14095519999999727e+13
416,424,-4.88980799999998828e+12
417,411,-1.05572565000001108e+05
417,417,2.11145130000001052e+05
417,423,-1.05572564999999959e+05
418,410,-4.88980800000015039e+12
418,412,2.71656000000008350e+12
418,416,-1.62993599999983398e+12
418,418,5.97643200000005664e+12
418,422,6.51974399999998438e+12
418,424,2.71655999999999316e+12
419,409,3.15658728000009688e+13
419,413,1.75365960000005391e+13
419,415,1.05219575999989297e+13
419,419,3.85805112000003750e+13
419,421,-4.20878303999998984e+13
419,425,1.75365959999999570e+13
420,414,-1.37292955799999900e+16
420,420,2.74585911599999800e+16
420,426,-1.37292955799999900e+16
421,415,-7.36537031999998281e+13
421,419,-4.20878303999998984e+13
421,421,1.47307406399999656e+14
421,425,1.05219575999999766e+13
421,427,-7.36537031999998281e+13
421,431,3.15658727999999219e+13
422,416,-1.14095519999999727e+13
422,418,6.51974399999998535e+12
422,422,2.28191039999999453e+13
422,424,-1.62993599999999707e+12
422,428,-1.14095519999999727e+13
422,430,-4.88980799999998828e+12
423,417,-1.05572564999999959e+05
423,423,2.11145129999999917e+05
423,429,-1.05572564999999959e+05
424,416,-4.88980799999998828e+12
424,418,2.71655999999999316e+12
424,422,-1.62993599999999609e+12
424,424,5.97643199999998535e+12
424,428,6.51974399999998438e+12
424,430,2.71655999999999316e+12
425,415,3.15658727999999219e+13
425,419,1.75365959999999570e+13
425,421,1.05219575999999766e+13
425,425,3.85805111999999062e+13
425,427,-4.20878303999998984e+13
425,431,1.75365959999999570e+13
426,420,-1.37292955799999900e+16
426,426,2.74585911599999800e+16
426,432,-1.37292955799999900e+16
427,421,-7.36537031999998281e+13
427,425,-4.20878303999998984e+13
427,427,1.47307406399999656e+14
427,431,1.05219575999999766e+13
427,433,-7.36537031999998281e+13
427,437,3.15658727999999219e+13
428,422,-1.14095519999999727e+13
428,424,6.51974399999998535e+12
428,428,2.28191039999999453e+13
428,430,-1.62993599999999707e+12
428,434,-1.14095519999999727e+13
428,436,-4.88980799999998828e+12
429,423,-1.05572564999999959e+05
429,429,2.11145129999999917e+05
429,435,-1.05572564999999959e+05
430,422,-4.88980799999998828e+12
430,424,2.71655999999999316e+12
430,428,-1.62993599999999609e+12
430,430,5.97643199999998535e+12
430,434,6.51974399999998438e+12
430,436,2.71655999999999316e+12
431,421,3.15658727999999219e+13
431,425,1.75365959999999570e+13
431,427,1.05219575999999766e+13
431,431,3.85805111999999062e+13
431,433,-4.20878303999998984e+13
431,437,1.75365959999999570e+13
432,426,-1.37292955799999900e+16
432,432,2.74585911599999800e+16
432,438,-1.37292955799999900e+16
433,427,-7.36537031999998281e+13
433,431,-4.20878303999998984e+13
433,433,1.47307406399999656e+14
433,437,1.05219575999999766e+13
433,439,-7.36537031999998281e+13
433,443,3.15658727999999219e+13
434,428,-1.14095519999999727e+13
434,430,6.51974399999998535e+12
434,434,2.28191039999999453e+13
434,436,-1.62993599999999707e+12
434,440,-1.14095519999999727e+13
434,442,-4.88980799999998828e+12
435,429,-1.05572564999999959e+05
435,435,2.11145129999999917e+05
435,441,-1.05572564999999959e+05
436,428,-4.88980799999998828e+12
436,430,2.71655999999999316e+12
436,434,-1.62993599999999609e+12
436,436,5.97643199999998535e+12
436,440,6.51974399999998438e+12
436,442,2.71655999999999316e+12
437,427,3.15658727999999219e+13
437,431,1.75365959999999570e+13
437,433,1.05219575999999766e+13
437,437,3.85805111999999062e+13
437,439,-4.20878303999998984e+13
437,443,1.75365959999999570e+13
438,432,-1.37292955799999900e+16
438,438,2.74585911599999800e+16
438,444,-1.37292955799999900e+16
439,433,-7.36537031999998281e+13
439,437,-4.20878303999998984e+13
439,439,1.47307406399999656e+14
439,443,1.05219575999999766e+13
439,445,-7.36537031999998281e+13
439,449,3.15658727999999219e+13
440,434,-1.14095519999999727e+13
440,436,6.51974399999998535e+12
440,440,2.28191039999999453e+13
440,442,-1.62993599999999707e+12
440,446,-1.14095519999999727e+13
440,448,-4.88980799999998828e+12
441,435,-1.05572564999999959e+05
441,441,2.11145129999999917e+05
441,447,-1.05572564999999959e+05
442,434,-4.88980799999998828e+12
442,436,2.71655999999999316e+12
442,440,-1.62993599999999609e+12
442,442,5.97643199999998535e+12
442,446,6.51974399999998438e+12
442,448,2.71655999999999316e+12
443,433,3.15658727999999219e+13
443,437,1.75365959999999570e+13
443,439,1.05219575999999766e+13
443,443,3.85805111999999062e+13
443,445,-4.20878303999998984e+13
443,449,1.75365959999999570e+13
444,438,-1.37292955799999900e+16
444,444,2.74585911599999800e+16
444,450,-1.37292955799999900e+16
445,439,-7.36537031999998281e+13
445,443,-4.20878303999998984e+13
445,445,1.47307406399999656e+14
445,449,1.05219575999999766e+13
445,451,-7.36537031999998281e+13
445,455,3.15658727999999219e+13
446,440,-1.14095519999999727e+13
446,442,6.51974399999998535e+12
446,446,2.28191039999999453e+13
446,448,-1.62993599999999707e+12
446,452,-1.14095519999999727e+13
446,454,-4.88980799999998828e+12
447,441,-1.05572564999999959e+05
447,447,2.11145129999999917e+05
447,453,-1.05572564999999959e+05
448,440,-4.88980799999998828e+12
448,442,2.71655999999999316e+12
448,446,-1.62993599999999609e+12
448,448,5.97643199999998535e+12
448,452,6.51974399999998438e+12
448,454,2.71655999999999316e+12
449,439,3.15658727999999219e+13
449,443,1.75365959999999570e+13
449,445,1.05219575999999766e+13
449,449,3.85805111999999062e+13
449,451,-4.20878303999998984e+13
449,455,1.75365959999999570e+13
450,444,-1.37292955799999900e+16
450,450,2.74585911599999800e+16
450,456,-1.37292955799999900e+16
451,445,-7.36537031999998281e+13
451,449,-4.20878303999998984e+13
451,451,1.47307406399999656e+14
451,455,1.05219575999999766e+13
451,457,-7.36537031999998281e+13
451,461,3.15658727999999219e+13
452,446,-1.14095519999999727e+13
452,448,6.51974399999998535e+12
452,452,2.28191039999999453e+13
452,454,-1.62993599999999707e+12
452,458,-1.14095519999999727e+13
452,460,-4.88980799999998828e+12
453,447,-1.05572564999999959e+05
453,453,2.11145129999999917e+05
453,459,-1.05572564999999959e+05
454,446,-4.88980799999998828e+12
454,448,2.71655999999999316e+12
454,452,-1.62993599999999609e+12
454,454,5.97643199999998535e+12
454,458,6.51974399999998438e+12
454,460,2.71655999999999316e+12
455,445,3.15658727999999219e+13
455,449,1.75365959999999570e+13
455,451,1.05219575999999766e+13
455,455,3.85805111999999062e+13
455,457,-4.20878303999998984e+13
455,461,1.75365959999999570e+13
456,450,-1.37292955799999900e+16
456,456,2.74585911599999800e+16
456,462,-1.37292955799999900e+16
457,451,-7.36537031999998281e+13
457,455,-4.20878303999998984e+13
457,457,1.47307406399999656e+14
457,461,1.05219575999999766e+13
457,463,-7.36537031999998281e+13
457,467,3.15658727999999219e+13
458,452,-1.14095519999999727e+13
458,454,6.51974399999998535e+12
458,458,2.28191039999999453e+13
458,460,-1.62993599999999707e+12
458,464,-1.14095519999999727e+13
458,466,-4.88980799999998828e+12
459,453,-1.05572564999999959e+05
459,459,2.11145129999999917e+05
459,465,-1.05572564999999959e+05
460,452,-4.88980799999998828e+12
460,454,2.71655999999999316e+12
460,458,-1.62993599999999609e+12
460,460,5.97643199999998535e+12
460,464,6.51974399999998438e+12
460,466,2.71655999999999316e+12
461,451,3.15658727999999219e+13
461,455,1.75365959999999570e+13
461,457,1.05219575999999766e+13
461,461,3.85805111999999062e+13
461,463,-4.20878303999998984e+13
461,467,1.75365959999999570e+13
462,456,-1.37292955799999900e+16
462,462,2.74585911599999800e+16
462,468,-1.37292955799999900e+16
463,457,-7.36537031999998281e+13
463,461,-4.20878303999998984e+13
463,463,1.47307406399999656e+14
463,467,1.05219575999999766e+13
463,469,-7.36537031999998281e+13
463,473,3.15658727999999219e+13
464,458,-1.14095519999999727e+13
464,460,6.51974399999998535e+12
464,464,2.28191039999999453e+13
464,466,-1.62993599999999707e+12
464,470,-1.14095519999999727e+13
464,472,-4.88980799999998828e+12
465,459,-1.05572564999999959e+05
465,465,2.11145129999999917e+05
465,471,-1.05572564999999959e+05
466,458,-4.88980799999998828e+12
466,460,2.71655999999999316e+12
466,464,-1.62993599999999609e+12
466,466,5.97643199999998535e+12
466,470,6.51974399999998438e+12
466,472,2.71655999999999316e+12
467,457,3.15658727999999219e+13
467,461,1.75365959999999570e+13
467,463,1.05219575999999766e+13
467,467,3.85805111999999062e+13
467,469,-4.20878303999998984e+13
467,473,1.75365959999999570e+13
468,462,-1.37292955799999900e+16
468,468,2.74585911599999800e+16
468,474,-1.37292955799999900e+16
469,463,-7.36537031999998281e+13
469,467,-4.20878303999998984e+13
469,469,1.47307406399999656e+14
469,473,1.05219575999999766e+13
469,475,-7.36537031999998281e+13
469,479,3.15658727999999219e+13
470,464,-1.14095519999999727e+13
470,466,6.51974399999998535e+12
470,470,2.28191039999999453e+13
470,472,-1.62993599999999707e+12
470,476,-1.14095519999999727e+13
470,478,-4.88980799999998828e+12
471,465,-1.05572564999999959e+05
471,471,2.11145129999999917e+05
471,477,-1.05572564999999959e+05
472,464,-4.88980799999998828e+12
472,466,2.71655999999999316e+12
472,470,-1.62993599999999609e+12
472,472,5.97643199999998535e+12
472,476,6.51974399999998438e+12
472,478,2.71655999999999316e+12
473,463,3.15658727999999219e+13
473,467,1.75365959999999570e+13
473,469,1.05219575999999766e+13
473,473,3.85805111999999062e+13
473,475,-4.20878303999998984e+13
473,479,1.75365959999999570e+13
474,468,-1.37292955799999900e+16
474,474,2.74585911599999800e+16
474,480,-1.37292955799999900e+16
475,469,-7.36537031999998281e+13
475,473,-4.20878303999998984e+13
475,475,1.47307406399999656e+14
475,479,1.05219575999999766e+13
475,481,-7.36537031999998281e+13
475,485,3.15658727999999219e+13
476,470,-1.14095519999999727e+13
476,472,6.51974399999998535e+12
476,476,2.28191039999999453e+13
476,478,-1.62993599999999707e+12
476,482,-1.14095519999999727e+13
476,484,-4.88980799999998828e+12
477,471,-1.05572564999999959e+05
477,477,2.11145129999999917e+05
477,483,-1.05572564999999959e+05
478,470,-4.88980799999998828e+12
478,472,2.71655999999999316e+12
478,476,-1.62993599999999609e+12
478,478,5.97643199999998535e+12
478,482,6.51974399999998438e+12
478,484,2.71655999999999316e+12
479,469,3.15658727999999219e+13
479,473,1.75365959999999570e+13
479,475,1.05219575999999766e+13
479,479,3.85805111999999062e+13
479,481,-4.20878303999998984e+13
479,485,1.75365959999999570e+13
480,474,-1.37292955799999900e+16
480,480,2.74585911599999800e+16
480,486,-1.37292955799999900e+16
481,475,-7.36537031999998281e+13
481,479,-4.20878303999998984e+13
481,481,1.47307406399999656e+14
481,485,1.05219575999999766e+13
481,487,-7.36537031999998281e+13
481,491,3.15658727999999219e+13
482,476,-1.14095519999999727e+13
482,478,6.51974399999998535e+12
482,482,2.28191039999999453e+13
482,484,-1.62993599999999707e+12
482,488,-1.14095519999999727e+13
482,490,-4.88980799999998828e+12
483,477,-1.05572564999999959e+05
483,483,2.11145129999999917e+05
483,489,-1.05572564999999959e+05
484,476,-4.88980799999998828e+12
484,478,2.71655999999999316e+12
484,482,-1.62993599999999609e+12
484,484,5.97643199999998535e+12
484,488,6.51974399999998438e+12
484,490,2.71655999999999316e+12
485,475,3.15658727999999219e+13
485,479,1.75365959999999570e+13
485,481,1.05219575999999766e+13
485,485,3.85805111999999062e+13
485,487,-4.20878303999998984e+13
485,491,1.75365959999999570e+13
486,480,-1.37292955799999900e+16
486,486,2.74585911600001320e+16
486,492,-1.37292955800001420e+16
487,481,-7.36537031999998281e+13
487,485,-4.20878303999998984e+13
487,487,1.47307406400002094e+14
487,491,1.05219576000013672e+13
487,493,-7.36537032000022656e+13
487,497,3.15658728000009727e+13
488,482,-1.14095519999999727e+13
488,484,6.51974399999998535e+12
488,488,2.28191040000003242e+13
488,490,-1.62993600000021094e+12
488,494,-1.14095520000003516e+13
488,496,-4.88980800000015039e+12
489,483,-1.05572564999999959e+05
489,489,2.11145130000001052e+05
489,495,-1.05572565000001108e+05
490,482,-4.88980799999998828e+12
490,484,2.71655999999999316e+12
490,488,-1.62993600000021094e+12
490,490,5.97643200000011133e+12
490,494,6.51974400000019922e+12
490,496,2.71656000000008350e+12
491,481,3.15658727999999219e+13
491,485,1.75365959999999570e+13
491,487,1.05219576000013672e+13
491,491,3.85805112000007188e+13
491,493,-4.20878304000012891e+13
491,497,1.75365960000005391e+13
492,486,-1.37292955800001420e+16
492,492,2.74585911600001320e+16
492,498,-1.37292955799999900e+16
493,487,-7.36537032000022656e+13
493,491,-4.20878304000012891e+13
493,493,1.47307406400002094e+14
493,497,1.05219575999989258e+13
493,499,-7.36537031999998281e+13
493,503,3.15658727999999219e+13
494,488,-1.14095520000003516e+13
494,490,6.51974400000019922e+12
494,494,2.28191040000003242e+13
494,496,-1.62993599999983496e+12
494,500,-1.14095519999999727e+13
494,502,-4.88980799999998828e+12
495,489,-1.05572565000001108e+05
495,495,2.11145130000001052e+05
495,501,-1.05572564999999959e+05
496,488,-4.88980800000015039e+12
496,490,2.71656000000008350e+12
496,494,-1.62993599999983398e+12
496,496,5.97643200000005664e+12
496,500,6.51974399999998438e+12
496,502,2.71655999999999316e+12
497,487,3.15658728000009688e+13
497,491,1.75365960000005391e+13
497,493,1.05219575999989297e+13
497,497,3.85805112000003750e+13
497,499,-4.20878303999998984e+13
497,503,1.75365959999999570e+13
498,492,-1.37292955799999900e+16
498,498,2.74585911599999800e+16
498,504,-1.37292955799999900e+16
499,493,-7.36537031999998281e+13
499,497,-4.20878303999998984e+13
499,499,1.47307406399999656e+14
499,503,1.05219575999999766e+13
499,505,-7.36537031999998281e+13
499,509,3.15658727999999219e+13
500,494,-1.14095519999999727e+13
500,496,6.51974399999998535e+12
500,500,2.28191039999999453e+13
500,502,-1.62993599999999707e+12
500,506,-1.14095519999999727e+13
500,508,-4.88980799999998828e+12
501,495,-1.05572564999999959e+05
501,501,2.11145129999999917e+05
501,507,-1.05572564999999959e+05
502,494,-4.88980799999998828e+12
502,496,2.71655999999999316e+12
502,500,-1.62993599999999609e+12
502,502,5.97643199999998535e+12
502,506,6.51974399999998438e+12
502,508,2.71655999999999316e+12
503,493,3.15658727999999219e+13
503,497,1.75365959999999570e+13
503,499,1.05219575999999766e+13
503,503,3.85805111999999062e+13
503,505,-4.20878303999998984e+13
503,509,1.75365959999999570e+13
504,498,-1.37292955799999900e+16
504,504,2.74585911599999800e+16
504,510,-1.37292955799999900e+16
505,499,-7.36537031999998281e+13
505,503,-4.20878303999998984e+13
505,505,1.47307406399999656e+14
505,509,1.05219575999999766e+13
505,511,-7.36537031999998281e+13
505,515,3.15658727999999219e+13
506,500,-1.14095519999999727e+13
506,502,6.51974399999998535e+12
506,506,2.28191039999999453e+13
506,508,-1.62993599999999707e+12
506,512,-1.14095519999999727e+13
506,514,-4.88980799999998828e+12
507,501,-1.05572564999999959e+05
507,507,2.11145129999999917e+05
507,513,-1.05572564999999959e+05
508,500,-4.88980799999998828e+12
508,502,2.71655999999999316e+12
508,506,-1.62993599999999609e+12
508,508,5.97643199999998535e+12
508,512,6.51974399999998438e+12
508,514,2.71655999999999316e+12
509,499,3.15658727999999219e+13
509,503,1.75365959999999570e+13
509,505,1.05219575999999766e+13
509,509,3.85805111999999062e+13
509,511,-4.20878303999998984e+13
509,515,1.75365959999999570e+13
510,504,-1.37292955799999900e+16
510,510,2.74585911599999800e+16
510,516,-1.37292955799999900e+16
511,505,-7.36537031999998281e+13
511,509,-4.20878303999998984e+13
511,511,1.47307406399999656e+14
511,515,1.05219575999999766e+13
511,517,-7.36537031999998281e+13
511,521,3.15658727999999219e+13
512,506,-1.14095519999999727e+13
512,508,6.51974399999998535e+12
512,512,2.28191039999999453e+13
512,514,-1.62993599999999707e+12
512,518,-1.14095519999999727e+13
512,520,-4.88980799999998828e+12
513,507,-1.05572564999999959e+05
513,513,2.11145129999999917e+05
513,519,-1.05572564999999959e+05
514,506,-4.88980799999998828e+12
514,508,2.71655999999999316e+12
514,512,-1.62993599999999609e+12
514,514,5.97643199999998535e+12
514,518,6.51974399999998438e+12
514,520,2.71655999999999316e+12
515,505,3.15658727999999219e+13
515,509,1.75365959999999570e+13
515,511,1.05219575999999766e+13
515,515,3.85805111999999062e+13
515,517,-4.20878303999998984e+13
515,521,1.75365959999999570e+13
