Global DOF,Value
328,0.000000000000e+00
329,-1.899898052216e-07
330,0.000000000000e+00
331,8.344650268555e-07
332,0.000000000000e+00
333,0.000000000000e+00
334,0.000000000000e+00
335,4.116445779800e-07
336,0.000000000000e+00
337,4.544854164124e-07
338,0.000000000000e+00
339,0.000000000000e+00
340,0.000000000000e+00
341,4.637986421585e-07
342,0.000000000000e+00
343,-1.464039087296e-06
344,0.000000000000e+00
345,0.000000000000e+00
346,0.000000000000e+00
347,-9.872019290924e-08
348,0.000000000000e+00
349,1.002103090286e-06
350,0.000000000000e+00
351,0.000000000000e+00
352,0.000000000000e+00
353,-4.507601261139e-07
354,0.000000000000e+00
355,-3.315508365631e-07
356,0.000000000000e+00
357,0.000000000000e+00
358,0.000000000000e+00
359,-1.043081283569e-07
360,0.000000000000e+00
361,-5.923211574554e-07
362,0.000000000000e+00
363,0.000000000000e+00
364,0.000000000000e+00
365,9.499490261078e-08
366,0.000000000000e+00
367,-1.426786184311e-06
368,0.000000000000e+00
369,0.000000000000e+00
370,0.000000000000e+00
371,-3.147870302200e-07
372,0.000000000000e+00
373,6.556510925293e-07
374,0.000000000000e+00
375,0.000000000000e+00
376,0.000000000000e+00
377,1.527369022369e-07
378,0.000000000000e+00
379,1.676380634308e-07
380,0.000000000000e+00
381,0.000000000000e+00
382,0.000000000000e+00
383,3.315508365631e-07
384,0.000000000000e+00
385,-6.817281246185e-07
386,0.000000000000e+00
387,0.000000000000e+00
388,0.000000000000e+00
389,-3.352761268616e-08
390,0.000000000000e+00
391,7.450580596924e-08
392,0.000000000000e+00
393,0.000000000000e+00
394,0.000000000000e+00
395,-5.401670932770e-07
396,0.000000000000e+00
397,6.034970283508e-07
398,0.000000000000e+00
399,0.000000000000e+00
400,0.000000000000e+00
401,2.570450305939e-07
402,0.000000000000e+00
403,-1.825392246246e-07
404,0.000000000000e+00
405,0.000000000000e+00
406,0.000000000000e+00
407,-1.545995473862e-07
408,0.000000000000e+00
409,-2.454966306686e-06
410,0.000000000000e+00
411,0.000000000000e+00
412,0.000000000000e+00
413,-2.272427082062e-07
414,0.000000000000e+00
415,-1.825392246246e-07
416,0.000000000000e+00
417,0.000000000000e+00
418,0.000000000000e+00
419,-3.390014171600e-07
420,0.000000000000e+00
421,8.530914783478e-07
422,0.000000000000e+00
423,0.000000000000e+00
424,0.000000000000e+00
425,1.825392246246e-07
426,0.000000000000e+00
427,3.762543201447e-07
428,0.000000000000e+00
429,0.000000000000e+00
430,0.000000000000e+00
431,-8.195638656616e-08
432,0.000000000000e+00
433,-7.934868335724e-07
434,0.000000000000e+00
435,0.000000000000e+00
436,0.000000000000e+00
437,9.313225746155e-09
438,0.000000000000e+00
439,2.160668373108e-07
440,0.000000000000e+00
441,0.000000000000e+00
442,0.000000000000e+00
443,-6.519258022308e-08
444,0.000000000000e+00
445,-5.401670932770e-07
446,0.000000000000e+00
447,0.000000000000e+00
448,0.000000000000e+00
449,-2.998858690262e-07
450,0.000000000000e+00
451,-6.332993507385e-07
452,0.000000000000e+00
453,0.000000000000e+00
454,0.000000000000e+00
