r/R,Fy,V,Mz
0.5313142857142857,-160.716513,-75.85539341835272,13.633094546698933
0.5427428571428572,-165.134452,-74.57725882224,13.029837290677342
0.5541714285714285,-169.041968,-73.26398956215272,12.436744690516472
0.5656,-173.728296,-71.91964489300364,11.854096162616733
0.5770285714285714,-177.729386,-70.53803113536,11.282138841231284
0.5884571428571429,-182.459899,-69.12459780015273,10.72116911725662
0.5998857142857144,-186.27225,-67.67354398519636,10.171440043115043
0.6113142857142858,-190.988529,-66.19217158246909,9.633250804221863
0.6227428571428572,-195.148588,-64.67329189911273,9.106842516036918
0.6341714285714286,-199.91166,-63.121328401090906,8.592513463733793
0.6456000000000001,-204.58159,-61.531485490472726,8.090526753867662
0.6570285714285715,-209.630594,-59.90450390018182,7.601183631076157
0.6684571428571429,-214.508455,-58.23736895808,7.124779449149985
0.6798857142857143,-218.62735,-56.53144171777091,6.661633536745182
0.6913142857142858,-222.437685,-54.79275802886182,6.2120543984296726
0.7027428571428572,-224.995741,-53.023771784880005,5.776302537305597
0.7141714285714286,-228.237838,-51.23444201918182,5.3546189413291145
0.7256000000000001,-230.889976,-49.41932874025091,4.9471653969802025
0.7370285714285716,-233.821447,-47.583123731116366,4.554146953507735
0.7484571428571429,-236.715759,-45.72360553261091,4.175731347689729
0.7598857142857143,-239.789693,-43.841069660127275,3.8121039829631114
0.7713142857142857,-243.189471,-41.934087628887276,3.4634479126114806
0.7827428571428572,-248.136875,-40.00006809042546,3.1299575502682937
0.7941714285714285,-252.886151,-38.02670319724364,2.811847917854619
0.8056,-257.457595,-36.015568607290916,2.509431918245994
0.8170285714285714,-261.757757,-33.968078569963644,2.2230099235400114
0.8284571428571429,-266.279217,-31.886390517021823,1.9528710586945186
0.8398857142857143,-270.538693,-29.768744525825458,1.6992872912009669
0.8513142857142858,-274.912349,-27.61722408367637,1.462544584735584
0.8627428571428573,-278.60921,-25.430921148174548,1.2429123335683105
0.8741714285714286,-281.717649,-23.21521808537455,1.040667153382646
0.8856,-284.369706,-20.97479445496364,0.8560428553727762
0.8970285714285715,-286.628955,-18.71327973852,0.6892360354709381
0.908457142857143,-288.613033,-16.433797830938182,0.5404144253322355
0.9198857142857144,-290.166286,-14.138537092134545,0.40972091312764713
0.9313142857142859,-290.160397,-11.830923755836363,0.29728098359856264
0.9427428571428571,-287.251018,-9.523357253149092,0.2031928735839658
0.9541714285714286,-280.404876,-7.238928248181819,0.12745621062892193
0.9656,-268.187069,-5.008944743410909,0.06988698852429052
0.9770285714285715,-248.140725,-2.876126125581818,0.03005221705578268
0.9997714285714286,-113.51208,-0.9027306144,0.007179170377064728
