r/R,f_y [N/m],V_y [N],M_z [Nm],f_z [N/m],V_z [N],M_y [Nm],m_x [Nm/m],T [Nm]
0.4741714285714286,206.651421,153.01919509974627,-31.910936668452404,-24.867315,-9.605719463635864,1.6527286265970242,0.960289,0.42129552726620695
0.48560000000000003,214.672687,151.32460048053522,-30.68684493340123,-24.900804,-9.405548656733796,1.5762639950949582,0.977733,0.4135006691255173
0.4970285714285715,223.673504,149.56154186956144,-29.476660118100703,-25.376924,-9.203328167288278,1.501417809137926,0.983166,0.4056137981131035
0.5084571428571429,233.055145,147.7245477447559,-28.280954963182978,-25.927646,-8.996977648502071,1.4282149239533126,0.995965,0.3976535967393104
0.5198857142857144,241.762778,145.81479731238625,-27.10031947327039,-25.941521,-8.78835628164414,1.3566810843115107,1.015185,0.38956461273931037
0.5313142857142857,251.365468,143.8314014981297,-25.935342486054576,-26.401167,-8.577830380667587,1.2868330838876472,1.023659,0.3813642415613793
0.5427428571428572,261.561083,141.7683755357628,-24.786640486287915,-26.880627,-8.363527330593104,1.2186937748034594,1.038206,0.3730712783337931
0.5541714285714285,270.780866,139.62725950364694,-23.65484783556389,-26.98992,-8.146856275348966,1.1522878732932151,1.041092,0.36470819837793106
0.5656,281.447893,137.40615735020694,-22.5406003272248,-27.386888,-7.9281490034482776,1.087633093440839,1.051566,0.3562913835806897
0.5770285714285714,292.057644,135.09947852828694,-21.44456386622937,-27.99317,-7.705406590857932,1.0247538546642914,1.051265,0.3478336522758621
0.5884571428571429,301.773428,132.7110490028359,-20.36741145480764,-27.956048,-7.480374977495174,0.9636755939010947,1.075114,0.3392812092910345
0.5998857142857144,312.136983,130.24185899114485,-19.30979672417254,-28.160151,-7.254671755034484,0.9044102197327409,1.0862,0.33058825532689656
0.6113142857142858,322.938161,127.68754296369106,-18.272386881275573,-28.553565,-7.026565277991725,0.8469700994730107,1.091956,0.3218275616772414
0.6227428571428572,334.119669,125.04481105709796,-17.25587992358644,-28.871516,-6.795597641859311,0.7913764069567547,1.111479,0.31296519414620694
0.6341714285714286,344.670662,122.31466953268968,-16.26098303337979,-29.01146,-6.562788320457932,0.7376480573483174,1.119885,0.3039904942510345
0.6456000000000001,355.743942,119.49755369094623,-15.288397594869279,-29.136641,-6.32891264802207,0.6857967469702654,1.135766,0.2949181103668966
0.6570285714285715,367.009834,116.59058815878623,-14.338834806408837,-29.496001,-6.093088118267587,0.6358346031985403,1.135474,0.2857830264496552
0.6684571428571429,378.112131,113.59365622783451,-13.413017900710374,-29.543696,-5.855626385230345,0.5877760494161955,1.138672,0.2766362544
0.6798857142857143,389.385009,110.50672979991727,-12.51167069290772,-29.507039,-5.618120256595863,0.5416278491298987,1.157421,0.2674012100027586
0.6913142857142858,400.708832,107.32891788218485,-11.635520694782189,-29.650824,-5.380183251757242,0.4973919139156123,1.161856,0.2580729179586207
0.7027428571428572,412.68576,104.05738873698209,-10.785310391193926,-29.829209,-5.140950456960001,0.45507518854372336,1.173267,0.2486808922096552
0.7141714285714286,424.000923,100.69217719542623,-9.96179351635406,-30.066771,-4.90004469464276,0.4146896135615528,1.169008,0.2392601006234483
0.7256000000000001,436.381597,97.2316593632607,-9.165730195795259,-30.106446,-4.6580238659917255,0.3762464026335388,1.191967,0.22976409634758624
0.7370285714285716,447.663265,93.67596995968553,-8.397886544614968,-30.142315,-4.41569919416276,0.33975126271159334,1.190918,0.2201799685406897
0.7484571428571429,459.598337,90.02690122667588,-7.659020927539893,-30.053393,-4.173587905158621,0.3052045576334952,1.205984,0.21053946339310348
0.7598857142857143,471.550218,86.28175752132415,-6.949895342837592,-30.087704,-3.9316962653627594,0.272604545714543,1.211143,0.2008176119006897
0.7713142857142857,484.014249,82.43841133405243,-6.271291187827553,-30.176839,-3.68930811724138,0.24195234050120001,1.235,0.19097905605517246
0.7827428571428572,496.217738,78.49585068013243,-5.62400248709188,-29.951509,-3.4474677548027595,0.21324773575239903,1.229754,0.18106564548413798
0.7941714285714285,507.621717,74.45833916181519,-5.00881018698275,-29.801707,-3.207136199139311,0.18648245971144028,1.240902,0.171128496662069
0.8056,519.275326,70.32808843438346,-4.4264691899199695,-29.786878,-2.967466800711725,0.16164778061134977,1.246078,0.16112569158620693
0.8170285714285714,530.346196,66.10643828520828,-3.8777201141760664,-29.576368,-2.728703731282759,0.1387373898923209,1.247852,0.15109493313103453
0.8284571428571429,541.198958,61.79660977615449,-3.363285233973399,-29.221991,-2.4922126763255177,0.11773850403771989,1.264853,0.14098866033103452
0.8398857142857143,551.270499,57.402622277379315,-2.883857702017393,-28.983162,-2.258107536811035,0.09863238853219411,1.259426,0.13083583610482763
0.8513142857142858,561.128414,52.9284771321269,-2.44009841115102,-28.619341,-2.026426297158621,0.08139969796687616,1.264159,0.1206858031944828
0.8627428571428573,569.222813,48.38212654187586,-2.0326201762359966,-27.993562,-1.798725296954483,0.06601467445179503,1.262053,0.11052520430896555
0.8741714285714286,577.078221,43.77162472788414,-1.6619714331978996,-27.479356,-1.57560939504,0.05244286760785583,1.252229,0.10041258870620692
0.8856,582.244947,39.10874699286621,-1.3286208622493367,-26.53418,-1.3583632281765519,0.040642227374339326,1.246805,0.0903613016110345
0.8970285714285715,587.085122,34.405620811895176,-1.032941004982186,-25.71876,-1.1481982998455174,0.030560664042322286,1.238721,0.0803643446234483
0.908457142857143,589.177045,29.674613254692417,-0.7752058842398835,-24.447504,-0.9464261262951725,0.022135940143527457,1.241372,0.07038923953655174
0.9198857142857144,587.690428,24.941171115012416,-0.5555374328991121,-22.964331,-0.7557324561434484,0.015289740934712257,1.229853,0.06044980215724139
0.9313142857142859,581.89272,20.237027032849657,-0.37382760421060746,-21.229851,-0.5779804082648277,0.009925455813864625,1.211202,0.0506317105986207
0.9427428571428571,570.204896,15.603210966289657,-0.22967569523751746,-18.899452,-0.4165775840606897,0.005925274978525026,1.181228,0.04100919214344828
0.9541714285714286,549.905613,11.098049250091035,-0.1222813851810125,-15.967246,-0.2763413201048276,0.003138307358460683,1.141501,0.03166701591724139
0.9656,517.529329,6.804752297164139,-0.05027508268198341,-12.090293,-0.16349196324413795,0.001369267559501257,1.091894,0.022684147200000004
0.9770285714285715,466.348712,2.8475269626041384,-0.011452949824763681,-6.561461,-0.08847332232827587,0.00035584580401276205,1.041951,0.014101675448275864
0.9997714285714286,241.626956,0.0,-0.0,-15.435507,0.0,-0.0,2.464124,0.0
