r/R,f_y [N/m],V_y [N],M_z [Nm],f_z [N/m],V_z [N],M_y [Nm],m_x [Nm/m],T [Nm]
0.6899000000000001,300.701243,95.39704873261242,-12.038150673493144,-42.492647,-9.966492763348967,1.128546319587696,0.0813,0.029913128391724143
0.6999000000000001,308.836345,92.94544651660138,-11.280624168463202,-42.921605,-9.622950751166897,1.0497562267762086,0.078576,0.029270096093793108
0.7099000000000001,316.512807,90.43024909972965,-10.54307447409462,-42.899188,-9.277773603045517,0.9737362099253349,0.078947,0.028636527724137936
0.7199000000000001,324.438612,87.85229828896551,-9.826009773149192,-43.176021,-8.931573176226207,0.9004969613620848,0.080525,0.02799512034206897
0.7299000000000001,332.308358,85.21081668273104,-9.12993798934579,-43.579718,-8.582635610813794,0.8300536057441418,0.067713,0.027398896882758626
0.7399000000000001,340.931513,82.5029994912331,-8.455381454224025,-43.916001,-8.230721794808277,0.7624291227168397,0.073811,0.026829677594482765
0.7499,348.935028,79.72830868632828,-7.802875944367792,-44.231644,-7.8761858874703465,0.6976460291974956,0.069612,0.026252820397241385
0.7599000000000001,357.577465,76.88666671448276,-7.172959712272944,-44.500767,-7.519298010951726,0.6357243312005318,0.076885,0.025663599360000004
0.7699000000000001,365.677112,73.97768692616276,-6.566172877492086,-44.812699,-7.1600730911503465,0.5766828882574565,0.069983,0.025072886135172417
0.7799000000000001,374.456121,71.00082001936552,-5.983059324039451,-45.014034,-6.798783776077243,0.5205394032576832,0.079518,0.024471582802758626
0.7899,382.700629,67.95548335315863,-5.424167488681823,-45.190661,-6.435974271773794,0.46730829364729204,0.079006,0.02383398834206897
0.7999,391.511898,64.84154717559724,-4.890048673479268,-45.791595,-6.07003736350345,0.4170082523666459,0.100237,0.023113060634482763
0.8099000000000001,399.957224,61.65820378283587,-4.381257951003694,-45.601699,-5.702447232049656,0.36965850742784195,0.091131,0.022343365340689657
0.8199000000000001,408.50679,58.406505762388974,-3.898349408888004,-45.816627,-5.334756420165518,0.32526611315217374,0.095594,0.02159234451310345
0.8299000000000001,415.850543,55.09088371683311,-3.441855080996402,-45.817884,-4.96619609730207,0.28383497171640065,0.094994,0.02082578643310345
0.8399000000000001,423.728282,51.71403978069518,-3.0122783128325503,-45.767021,-4.597835293191725,0.24536777787546282,0.097616,0.020051095729655175
0.8499000000000001,431.095534,48.27587943937656,-2.610111961872924,-45.714223,-4.2298914207724145,0.20986205222316015,0.104272,0.01923908827034483
0.8599000000000001,437.854104,44.78090406777932,-2.2358311608979355,-45.481718,-3.863095056695173,0.17731150247378707,0.103135,0.018404883012413796
0.8699000000000001,443.999963,41.23402619278345,-1.8898731793257961,-45.12531,-3.498667341318621,0.147701986401224,0.106359,0.017562283696551727
0.8799000000000001,449.621142,37.63982047943173,-1.572637128434514,-44.750424,-3.1371809408441385,0.12101214696565628,0.105877,0.01670865586758621
0.8899000000000001,453.872248,34.00590775496276,-1.2844730683910734,-44.03569,-2.7800770671558626,0.0972125271707211,0.10334,0.01586717066482759
0.8999000000000001,457.4425,30.340536989213795,-1.025667229944151,-43.299189,-2.428810160722759,0.07626202350659136,0.105281,0.015028082615172415
0.9099000000000002,459.502852,26.652519545859313,-0.7964372260044638,-42.278904,-2.084609168739311,0.05810873969319634,0.108053,0.01417003855448276
0.9199000000000002,459.76953,22.95514262736,-0.5969117875256947,-40.962358,-1.749807072198621,0.0426864531296446,0.11328,0.013279821964137932
0.9299000000000002,457.386804,19.266276599851036,-0.42709432757183624,-39.320101,-1.4269054853793106,0.0299094961394415,0.113586,0.012367351266206897
0.9399000000000002,451.991792,15.608693170973794,-0.2868247939832497,-37.214323,-1.1190787538151725,0.019669371944281346,0.119371,0.011430382146206897
0.9499,442.033694,12.012861009351724,-0.17572899813520942,-34.521633,-0.8305517914758622,0.011827823433841818,0.121467,0.010461715100689654
0.9599,425.885561,8.522029909241379,-0.09313625066125425,-31.006721,-0.5669922324910346,0.0062068049871004775,0.126988,0.009462411955862069
0.9699,401.096911,5.195849373583449,-0.037961994125092595,-26.325945,-0.336396295862069,0.002573314023407167,0.140648,0.008385961506206897
0.9799,363.32604,2.1212875458372413,-0.008531964805050201,-19.594489,-0.15170114338758622,0.0006101524608526917,0.189948,0.007056281594482759
0.9998000000000001,164.085987,0.0,-0.0,-18.122702,0.0,-0.0,1.564443,0.0
