r/R,f_y [N/m],V_y [N],M_z [Nm],f_z [N/m],V_z [N],M_y [Nm],m_x [Nm/m],T [Nm]
0.4099000000000001,112.901191,156.8301305261959,-44.65820835095627,-23.196872,-14.95043564871724,3.5785826897373103,0.39579,0.2580273438951725
0.4199000000000001,118.43334,155.8996870884083,-43.400387456936706,-23.66298,-14.76196209225931,3.459077376892224,0.404535,0.2548083815503449
0.4299000000000001,124.104445,154.92418339039452,-42.15023241374196,-24.06639,-14.569991274438621,3.341102237558029,0.423702,0.2514771552165518
0.43990000000000007,130.313553,153.9008966563697,-40.90811664351249,-24.569443,-14.374374599917243,3.224686001848206,0.435743,0.2480204081544828
0.4499000000000001,136.537938,152.8276015560166,-39.674433470012744,-25.14768,-14.174408902444139,3.1098608257200877,0.436129,0.24451367884137937
0.4599000000000001,142.874212,151.70378661891314,-38.44958722460847,-25.619864,-13.970218339266207,2.9966611939451533,0.450541,0.2409474309517242
0.4699000000000001,149.309347,150.52860419402487,-37.23398770514567,-26.027066,-13.762490824948966,2.8851183250860477,0.458659,0.2372905658482759
0.4799000000000001,156.355576,149.29919879337936,-36.02805960375082,-26.577113,-13.550913189136551,2.77526193045836,0.44606,0.23365172363586212
0.4899000000000001,163.64554,148.0121322357849,-34.8322529261218,-27.188976,-13.334662271172414,2.6671262917793794,0.460922,0.23000377948137937
0.4999000000000001,170.481964,146.66824837142076,-33.64702811253475,-27.673707,-13.114000776513103,2.5607479449558608,0.458937,0.22630404314482766
0.5099000000000001,178.099463,145.26622983192834,-32.472847507788586,-28.434212,-12.888330856783448,2.4561647738624917,0.459773,0.2226089281655173
0.5199,185.02866,143.8057034779035,-31.310180256021045,-28.672707,-12.65864289015724,2.353413083592038,0.476188,0.21884442847448282
0.5299,192.878714,142.285733957098,-30.159500764213508,-29.353769,-12.42525640185931,2.252523910715458,0.47388,0.2150231894565518
0.5399,200.295725,140.70435924796143,-29.021295092784605,-29.906155,-12.186908900639999,2.1535320844780954,0.470433,0.21122509744551732
0.5499,208.210164,139.0613203895835,-27.896058235097595,-30.083925,-11.945624661633103,2.0564693701779735,0.493892,0.2073465157903449
0.5599000000000001,216.462356,137.3532582263835,-26.784299736829787,-30.869524,-11.700465686068965,1.961363164034664,0.486794,0.20340212906482766
0.5699000000000001,224.047627,135.58149669475867,-25.686537329450406,-30.881552,-11.452098599702069,1.8682419537487216,0.50474,0.19941411093517247
0.5799000000000001,232.977542,133.7433099460635,-24.603294383016422,-31.751489,-11.20018418928,1.7771329101450364,0.495509,0.19539104047448283
0.5899000000000001,240.618984,131.8384720566621,-23.535106139816495,-31.824886,-10.944475624452414,1.6880655611562865,0.50959,0.1913484629793104
0.5999000000000001,249.939848,129.86541060271452,-22.48251507521685,-32.32161,-10.686473993644139,1.6010643900026733,0.52064,0.18720480686896557
0.6099000000000001,258.936042,127.81867667824555,-21.446091904856463,-32.98474,-10.423807350057931,1.5161573825568315,0.509446,0.1830617299365518
0.6199000000000001,267.925149,125.699604632789,-20.42642389340408,-33.256193,-10.157381749191725,1.4333784206072977,0.51884,0.17892589272827591
0.6299000000000001,277.082301,123.50754708216832,-19.424095542506404,-33.646852,-9.88829308819862,1.35275333395098,0.523957,0.17473169127724142
0.6399000000000001,286.44612,121.24099690887728,-18.439700019364487,-34.256546,-9.615180938449654,1.2743090163486264,0.521283,0.17052766391172416
0.6499000000000001,295.44714,118.90058208658762,-17.47383402715652,-34.429978,-9.338919001919999,1.1980743192091534,0.537371,0.16626968451310348
0.6599000000000002,304.624836,116.48705121484142,-16.52708873238829,-34.726764,-9.060765816165516,1.1240695179270328,0.541261,0.1619313522206897
0.6699,314.631875,113.99635801584003,-15.600068565054956,-35.25239,-8.779304832628965,1.0523155234278814,0.545396,0.15756074282482763
0.6799000000000001,323.866949,111.42827171131037,-14.693395157766169,-35.671448,-8.494044264893793,0.9828409220921898,0.542032,0.15318703241379314
0.6899000000000001,333.85491,108.78286903428416,-13.807690762712163,-35.842799,-8.206409031442758,0.9156705471789244,0.562491,0.14874456473379313
0.6999000000000001,343.185945,106.0597640230014,-12.943578875822446,-36.155867,-7.916825431365518,0.8508217862223051,0.55378,0.14425484578758624
0.7099000000000001,353.291704,103.2584828857821,-12.101686451014153,-36.266392,-7.625538111028966,0.7883093281676536,0.563482,0.1397611409710345
0.7199000000000001,363.198458,100.37671004110348,-11.28265166125581,-36.601839,-7.332457060551725,0.7281472400016822,0.56282,0.1352310766510345
0.7299000000000001,372.777491,97.41656401726348,-10.487113472077606,-36.803052,-7.03721752654345,0.6703514178003449,0.562848,0.13070356232275865
0.7399000000000001,382.747472,94.37779051090762,-9.715703350968438,-37.010932,-6.7403325922758635,0.6149371610465834,0.568903,0.12615158174896554
0.7499,393.099735,91.25727953764968,-8.969066296814516,-37.213556,-6.441796582609657,0.5619177283928369,0.577646,0.1215400825986207
0.7599000000000001,403.184968,88.05456754599726,-8.247861681509805,-37.479495,-6.14137598024276,0.5113073405400402,0.573632,0.11690956308413794
0.7699000000000001,413.595843,84.76941879444415,-7.552751689552941,-37.6544,-5.839182272904829,0.4631207090004839,0.583553,0.11225528520827587
0.7799000000000001,423.58425,81.40222272384001,-6.8843978872531935,-37.789254,-5.535742693506208,0.4173699763079948,0.583898,0.1075597167724138
0.7899,433.670329,77.95428568609657,-6.2434550203244,-37.877691,-5.231405022306208,0.37406376563308585,0.586919,0.1028506100524138
0.7999,444.362542,74.42277692494346,-5.630583965739858,-38.188865,-4.9254600881048285,0.3332121536855568,0.612678,0.09802574818758622
0.8099000000000001,454.619802,70.80700793859312,-5.046459755171482,-38.030039,-4.618902399740691,0.2948240695275464,0.601082,0.09314392176000001
0.8199000000000001,464.755879,67.10921554439173,-4.491751192859229,-38.090991,-4.312738367354483,0.2589003943870643,0.608497,0.08827891160275864
0.8299000000000001,474.201412,63.33266456431449,-3.967104955070281,-38.100968,-4.006289053638621,0.225440692373801,0.607226,0.08338918985379312
0.8399000000000001,483.697245,59.47993010388414,-3.473144229480671,-37.91166,-3.7005610215724145,0.19444320986440045,0.618985,0.07845728464551725
0.8499000000000001,492.717615,55.55272219800828,-3.010474968636094,-37.833095,-3.3959103931862074,0.16590071242241955,0.617473,0.07348416529655173
0.8599000000000001,500.977586,51.55601156888277,-2.579676254616433,-37.548128,-3.0927219155751726,0.1398029857846979,0.620081,0.06850663776
0.8699000000000001,508.802603,47.494606008711735,-2.1812878396422732,-37.122036,-2.79239336630069,0.11613264625097375,0.624102,0.06350244792827586
0.8799000000000001,515.772201,43.37369548669243,-1.8158092642483443,-36.710959,-2.49543196848,0.09486464807687651,0.620403,0.05849696299034483
0.8899000000000001,521.176586,39.203015951668974,-1.4836800358976383,-36.092021,-2.202613362024828,0.07596878575445985,0.614042,0.053531940066206894
0.8999000000000001,525.648188,34.992614515828976,-1.1852600932173294,-35.210904,-1.9158280802317245,0.059404130243259703,0.613146,0.04859610529655172
0.9099000000000002,528.589415,30.752398170521385,-0.9208291180540223,-34.271387,-1.6363655139475866,0.04511696262860195,0.614112,0.043659988982068965
0.9199000000000002,529.126864,26.49819035043311,-0.6905633027062936,-32.983209,-1.3658628905875865,0.03304179293532669,0.607662,0.038745929693793105
0.9299000000000002,526.961993,22.250528133864833,-0.4944925949818621,-31.393868,-1.1069338470951726,0.023096033918660587,0.606961,0.033860632220689656
0.9399000000000002,520.788648,18.036402797097935,-0.3324557803685001,-29.438038,-0.8622637258593104,0.015175785473508487,0.599017,0.029010105533793105
0.9499,509.506664,13.892483997384831,-0.20403559568889768,-26.916245,-0.6356029131310346,0.009151262550341802,0.589007,0.02423179107310345
0.9599,490.689912,9.869624389638624,-0.10846275699019367,-23.656072,-0.4321975664110346,0.004856495380211216,0.572468,0.019560258521379312
0.9699,461.483105,6.039918848160001,-0.04447347687788913,-19.351349,-0.25921875312000003,0.0020755712591732896,0.557106,0.01501703399172414
0.9799,416.472187,2.508722115095173,-0.01009025336223107,-13.170544,-0.1284134565848276,0.0005164877784846309,0.562847,0.010512505787586208
0.9998000000000001,207.267022,0.0,-0.0,-18.75667,0.0,-0.0,2.050859,0.0
