Global DOF,Value
244,-0.000000000000e+00
245,-2.635288982481e-06
246,0.000000000000e+00
247,-6.372443228931e-05
248,0.000000000000e+00
249,0.000000000000e+00
250,-0.000000000000e+00
251,-2.671128319626e-06
252,0.000000000000e+00
253,-6.641042001059e-05
254,0.000000000000e+00
255,0.000000000000e+00
256,-0.000000000000e+00
257,-2.705781565746e-06
258,0.000000000000e+00
259,-6.913056107104e-05
260,0.000000000000e+00
261,0.000000000000e+00
262,-0.000000000000e+00
263,-2.739268679103e-06
264,0.000000000000e+00
265,-7.188369789143e-05
266,0.000000000000e+00
267,0.000000000000e+00
268,-0.000000000000e+00
269,-2.771609617962e-06
270,0.000000000000e+00
271,-7.466869285081e-05
272,0.000000000000e+00
273,0.000000000000e+00
274,-0.000000000000e+00
275,-2.802824340586e-06
276,0.000000000000e+00
277,-7.748442828648e-05
278,0.000000000000e+00
279,0.000000000000e+00
280,-0.000000000000e+00
281,-2.832932805240e-06
282,0.000000000000e+00
283,-8.032980649401e-05
284,0.000000000000e+00
285,0.000000000000e+00
286,-0.000000000000e+00
287,-2.861954970183e-06
288,0.000000000000e+00
289,-8.320374972725e-05
290,0.000000000000e+00
291,0.000000000000e+00
292,-0.000000000000e+00
293,-2.889910793678e-06
294,0.000000000000e+00
295,-8.610520019826e-05
296,0.000000000000e+00
297,0.000000000000e+00
298,-0.000000000000e+00
299,-2.916820233987e-06
300,0.000000000000e+00
301,-8.903312007743e-05
302,0.000000000000e+00
303,0.000000000000e+00
304,-0.000000000000e+00
305,-2.942703249376e-06
306,0.000000000000e+00
307,-9.198649149336e-05
308,0.000000000000e+00
309,0.000000000000e+00
310,-0.000000000000e+00
311,-2.967579798106e-06
312,0.000000000000e+00
313,-9.496431653293e-05
314,0.000000000000e+00
315,0.000000000000e+00
316,-0.000000000000e+00
317,-2.991469838443e-06
318,0.000000000000e+00
319,-9.796561724130e-05
320,0.000000000000e+00
321,0.000000000000e+00
322,-0.000000000000e+00
323,-3.014393328651e-06
324,0.000000000000e+00
325,-1.009894356219e-04
326,0.000000000000e+00
327,0.000000000000e+00
328,-0.000000000000e+00
329,-3.036370226988e-06
330,0.000000000000e+00
331,-1.040348336363e-04
332,0.000000000000e+00
333,0.000000000000e+00
334,-0.000000000000e+00
335,-3.057420491723e-06
336,0.000000000000e+00
337,-1.071008932046e-04
338,0.000000000000e+00
339,0.000000000000e+00
340,-0.000000000000e+00
341,-3.077564081119e-06
342,0.000000000000e+00
343,-1.101867162049e-04
344,0.000000000000e+00
345,0.000000000000e+00
346,-0.000000000000e+00
347,-3.096820953441e-06
348,0.000000000000e+00
349,-1.132914244737e-04
350,0.000000000000e+00
351,0.000000000000e+00
352,-0.000000000000e+00
353,-3.115211066946e-06
354,0.000000000000e+00
355,-1.164141598057e-04
356,0.000000000000e+00
357,0.000000000000e+00
358,-0.000000000000e+00
359,-3.132754379901e-06
360,0.000000000000e+00
361,-1.195540839539e-04
362,0.000000000000e+00
363,0.000000000000e+00
364,-0.000000000000e+00
365,-3.149470850568e-06
366,0.000000000000e+00
367,-1.227103786296e-04
368,0.000000000000e+00
369,0.000000000000e+00
370,-0.000000000000e+00
371,-3.165380437205e-06
372,0.000000000000e+00
373,-1.258822455022e-04
374,0.000000000000e+00
375,0.000000000000e+00
376,-0.000000000000e+00
377,-3.180503098069e-06
378,0.000000000000e+00
379,-1.290689061996e-04
380,0.000000000000e+00
381,0.000000000000e+00
382,-0.000000000000e+00
383,-3.194858791421e-06
384,0.000000000000e+00
385,-1.322696023077e-04
386,0.000000000000e+00
387,0.000000000000e+00
388,-0.000000000000e+00
389,-3.208467475528e-06
390,0.000000000000e+00
391,-1.354835953709e-04
392,0.000000000000e+00
393,0.000000000000e+00
394,-0.000000000000e+00
395,-3.221349108651e-06
396,0.000000000000e+00
397,-1.387101668916e-04
398,0.000000000000e+00
399,0.000000000000e+00
400,-0.000000000000e+00
401,-3.233523649055e-06
402,0.000000000000e+00
403,-1.419486183309e-04
404,0.000000000000e+00
405,0.000000000000e+00
406,-0.000000000000e+00
407,-3.245011054999e-06
408,0.000000000000e+00
409,-1.451982711076e-04
410,0.000000000000e+00
411,0.000000000000e+00
412,-0.000000000000e+00
413,-3.255831284747e-06
414,0.000000000000e+00
415,-1.484584665992e-04
416,0.000000000000e+00
417,0.000000000000e+00
418,-0.000000000000e+00
419,-3.266004296554e-06
420,0.000000000000e+00
421,-1.517285661413e-04
422,0.000000000000e+00
423,0.000000000000e+00
424,-0.000000000000e+00
425,-3.275550048678e-06
426,0.000000000000e+00
427,-1.550079510277e-04
428,0.000000000000e+00
429,0.000000000000e+00
430,-0.000000000000e+00
431,-3.284488499382e-06
432,0.000000000000e+00
433,-1.582960225105e-04
434,0.000000000000e+00
435,0.000000000000e+00
436,-0.000000000000e+00
437,-3.292839606931e-06
438,0.000000000000e+00
439,-1.615922018001e-04
440,0.000000000000e+00
441,0.000000000000e+00
442,-0.000000000000e+00
443,-3.300623329587e-06
444,0.000000000000e+00
445,-1.648959300652e-04
446,0.000000000000e+00
447,0.000000000000e+00
448,-0.000000000000e+00
449,-3.307859625608e-06
450,0.000000000000e+00
451,-1.682066684327e-04
452,0.000000000000e+00
453,0.000000000000e+00
454,-0.000000000000e+00
455,-3.314568453254e-06
456,0.000000000000e+00
457,-1.715238979878e-04
458,0.000000000000e+00
