Global DOF,Value
511,-5.885958685781e-06
512,0.000000000000e+00
513,0.000000000000e+00
514,0.000000000000e+00
515,1.288950443268e-06
516,0.000000000000e+00
517,-1.147389422584e-06
518,0.000000000000e+00
519,0.000000000000e+00
520,0.000000000000e+00
521,-1.691281795502e-06
522,0.000000000000e+00
523,1.862645138573e-06
524,0.000000000000e+00
525,0.000000000000e+00
526,0.000000000000e+00
527,1.862645149231e-07
528,0.000000000000e+00
529,1.817941654991e-06
530,0.000000000000e+00
531,0.000000000000e+00
532,0.000000000000e+00
533,-2.592802047729e-06
534,0.000000000000e+00
535,-4.202127465547e-06
536,0.000000000000e+00
537,0.000000000000e+00
538,0.000000000000e+00
539,1.907348632812e-06
540,0.000000000000e+00
541,1.080334185666e-05
542,0.000000000000e+00
543,0.000000000000e+00
544,0.000000000000e+00
545,-3.963708877563e-06
546,0.000000000000e+00
547,5.364417958731e-07
548,0.000000000000e+00
549,0.000000000000e+00
550,0.000000000000e+00
551,-5.438923835754e-07
552,0.000000000000e+00
553,2.101063719451e-06
554,0.000000000000e+00
555,0.000000000000e+00
556,0.000000000000e+00
557,1.803040504456e-06
558,0.000000000000e+00
559,-4.619360058911e-07
560,0.000000000000e+00
561,0.000000000000e+00
562,0.000000000000e+00
563,-5.215406417847e-08
564,0.000000000000e+00
565,-7.942318815068e-06
566,0.000000000000e+00
567,0.000000000000e+00
568,0.000000000000e+00
569,2.793967723846e-06
570,0.000000000000e+00
571,6.526708594023e-06
572,0.000000000000e+00
573,0.000000000000e+00
574,0.000000000000e+00
575,-4.433095455170e-06
576,0.000000000000e+00
577,3.412365906286e-06
578,0.000000000000e+00
579,0.000000000000e+00
580,0.000000000000e+00
581,-1.706182956696e-06
582,0.000000000000e+00
583,-2.980233482219e-08
584,0.000000000000e+00
585,0.000000000000e+00
586,0.000000000000e+00
587,1.467764377594e-06
588,0.000000000000e+00
589,-4.589557658363e-06
590,0.000000000000e+00
591,0.000000000000e+00
592,0.000000000000e+00
593,-8.493661880493e-07
594,0.000000000000e+00
595,-2.637505545522e-06
596,0.000000000000e+00
597,0.000000000000e+00
598,0.000000000000e+00
599,3.837049007416e-06
600,0.000000000000e+00
601,-1.177191744972e-06
602,0.000000000000e+00
603,0.000000000000e+00
604,0.000000000000e+00
605,1.169741153717e-06
