Global DOF,Value
530,0.000000000000e+00
531,0.000000000000e+00
532,-0.000000000000e+00
533,-2.516885857649e-06
534,0.000000000000e+00
535,-1.567906991975e-04
536,0.000000000000e+00
537,0.000000000000e+00
538,-0.000000000000e+00
539,-2.518248636556e-06
540,0.000000000000e+00
541,-1.593094411520e-04
542,0.000000000000e+00
543,0.000000000000e+00
544,-0.000000000000e+00
545,-2.519396419315e-06
546,0.000000000000e+00
547,-1.618292462454e-04
548,0.000000000000e+00
549,0.000000000000e+00
550,-0.000000000000e+00
551,-2.520346983047e-06
552,0.000000000000e+00
553,-1.643499249614e-04
554,0.000000000000e+00
555,0.000000000000e+00
556,-0.000000000000e+00
557,-2.521118304444e-06
558,0.000000000000e+00
559,-1.668713058463e-04
560,0.000000000000e+00
561,0.000000000000e+00
562,-0.000000000000e+00
563,-2.521728559786e-06
564,0.000000000000e+00
565,-1.693932357080e-04
566,0.000000000000e+00
567,0.000000000000e+00
568,-0.000000000000e+00
569,-2.522196124936e-06
570,0.000000000000e+00
571,-1.719155798159e-04
572,0.000000000000e+00
573,0.000000000000e+00
574,-0.000000000000e+00
575,-2.522539575331e-06
576,0.000000000000e+00
577,-1.744382221002e-04
578,0.000000000000e+00
579,0.000000000000e+00
580,-0.000000000000e+00
581,-2.522777685992e-06
582,0.000000000000e+00
583,-1.769610653520e-04
584,-0.000000000000e+00
585,0.000000000000e+00
586,0.000000000000e+00
587,-2.522929431537e-06
588,0.000000000000e+00
589,-1.794840314221e-04
590,0.000000000000e+00
591,0.000000000000e+00
592,0.000000000000e+00
593,-2.523013986155e-06
594,-0.000000000000e+00
595,-1.820070614215e-04
596,-0.000000000000e+00
597,-0.000000000000e+00
598,-0.000000000000e+00
599,-2.523050723618e-06
600,0.000000000000e+00
601,-1.845301159201e-04
602,0.000000000000e+00
603,0.000000000000e+00
604,-0.000000000000e+00
605,-2.523059217286e-06
