[Mesh]
[node_ids]     [x]            [y]         [z]         [connectivity]      [element_type]           
29             0.196000       0.0         0.0         (29,30)             EulerBernoulliBeamElement6DOF
30             0.203000       0.0         0.0         (30,31)             EulerBernoulliBeamElement6DOF
31             0.210000       0.0         0.0         (31,32)             EulerBernoulliBeamElement6DOF
32             0.217000       0.0         0.0         (32,33)             EulerBernoulliBeamElement6DOF
33             0.224000       0.0         0.0         (33,34)             EulerBernoulliBeamElement6DOF
34             0.231000       0.0         0.0         (34,35)             EulerBernoulliBeamElement6DOF
35             0.238000       0.0         0.0         (35,36)             EulerBernoulliBeamElement6DOF
36             0.245000       0.0         0.0         (36,37)             EulerBernoulliBeamElement6DOF
37             0.252000       0.0         0.0         (37,38)             EulerBernoulliBeamElement6DOF
38             0.259000       0.0         0.0         (38,39)             EulerBernoulliBeamElement6DOF
39             0.266000       0.0         0.0         (39,40)             EulerBernoulliBeamElement6DOF
40             0.273000       0.0         0.0         (40,41)             EulerBernoulliBeamElement6DOF
41             0.280000       0.0         0.0         (41,42)             EulerBernoulliBeamElement6DOF
42             0.287000       0.0         0.0         (42,43)             EulerBernoulliBeamElement6DOF
43             0.294000       0.0         0.0         (43,44)             EulerBernoulliBeamElement6DOF
44             0.301000       0.0         0.0         (44,45)             EulerBernoulliBeamElement6DOF
45             0.308000       0.0         0.0         (45,46)             EulerBernoulliBeamElement6DOF
46             0.315000       0.0         0.0         (46,47)             EulerBernoulliBeamElement6DOF
47             0.322000       0.0         0.0         (47,48)             EulerBernoulliBeamElement6DOF
48             0.329000       0.0         0.0         (48,49)             EulerBernoulliBeamElement6DOF
49             0.336000       0.0         0.0         (49,50)             EulerBernoulliBeamElement6DOF
50             0.343000       0.0         0.0         (50,51)             EulerBernoulliBeamElement6DOF
51             0.350000       0.0         0.0         (51,52)             EulerBernoulliBeamElement6DOF
52             0.357000       0.0         0.0         (52,53)             EulerBernoulliBeamElement6DOF
53             0.364000       0.0         0.0         (53,54)             EulerBernoulliBeamElement6DOF
54             0.371000       0.0         0.0         (54,55)             EulerBernoulliBeamElement6DOF
55             0.378000       0.0         0.0         (55,56)             EulerBernoulliBeamElement6DOF
56             0.385000       0.0         0.0         (56,57)             EulerBernoulliBeamElement6DOF
57             0.392000       0.0         0.0         (57,58)             EulerBernoulliBeamElement6DOF
58             0.399000       0.0         0.0         (58,59)             EulerBernoulliBeamElement6DOF
59             0.406000       0.0         0.0         (59,60)             EulerBernoulliBeamElement6DOF
60             0.413000       0.0         0.0         (60,61)             EulerBernoulliBeamElement6DOF
61             0.420000       0.0         0.0         (61,62)             EulerBernoulliBeamElement6DOF
62             0.427000       0.0         0.0         (62,63)             EulerBernoulliBeamElement6DOF
63             0.434000       0.0         0.0         (63,64)             EulerBernoulliBeamElement6DOF
64             0.441000       0.0         0.0         (64,65)             EulerBernoulliBeamElement6DOF
65             0.448000       0.0         0.0         (65,66)             EulerBernoulliBeamElement6DOF
66             0.455000       0.0         0.0         (66,67)             EulerBernoulliBeamElement6DOF
67             0.462000       0.0         0.0         (67,68)             EulerBernoulliBeamElement6DOF
68             0.469000       0.0         0.0         (68,69)             EulerBernoulliBeamElement6DOF
69             0.476000       0.0         0.0         (69,70)             EulerBernoulliBeamElement6DOF
70             0.483000       0.0         0.0         (70,71)             EulerBernoulliBeamElement6DOF
71             0.490000       0.0         0.0         (71,72)             EulerBernoulliBeamElement6DOF
72             0.497000       0.0         0.0         (72,73)             EulerBernoulliBeamElement6DOF
73             0.504000       0.0         0.0         (73,74)             EulerBernoulliBeamElement6DOF
74             0.511000       0.0         0.0         (74,75)             EulerBernoulliBeamElement6DOF
75             0.518000       0.0         0.0         (75,76)             EulerBernoulliBeamElement6DOF
76             0.525000       0.0         0.0         (76,77)             EulerBernoulliBeamElement6DOF
77             0.532000       0.0         0.0         (77,78)             EulerBernoulliBeamElement6DOF
78             0.539000       0.0         0.0         (78,79)             EulerBernoulliBeamElement6DOF
79             0.546000       0.0         0.0         (79,80)             EulerBernoulliBeamElement6DOF
80             0.553000       0.0         0.0         (80,81)             EulerBernoulliBeamElement6DOF
81             0.560000       0.0         0.0         (81,82)             EulerBernoulliBeamElement6DOF
82             0.567000       0.0         0.0         (82,83)             EulerBernoulliBeamElement6DOF
83             0.574000       0.0         0.0         (83,84)             EulerBernoulliBeamElement6DOF
84             0.581000       0.0         0.0         (84,85)             EulerBernoulliBeamElement6DOF
85             0.588000       0.0         0.0         (85,86)             EulerBernoulliBeamElement6DOF
86             0.595000       0.0         0.0         (86,87)             EulerBernoulliBeamElement6DOF
87             0.602000       0.0         0.0         (87,88)             EulerBernoulliBeamElement6DOF
88             0.609000       0.0         0.0         (88,89)             EulerBernoulliBeamElement6DOF
89             0.616000       0.0         0.0         (89,90)             EulerBernoulliBeamElement6DOF
90             0.623000       0.0         0.0         (90,91)             EulerBernoulliBeamElement6DOF
91             0.630000       0.0         0.0         (91,92)             EulerBernoulliBeamElement6DOF
92             0.637000       0.0         0.0         (92,93)             EulerBernoulliBeamElement6DOF
93             0.644000       0.0         0.0         (93,94)             EulerBernoulliBeamElement6DOF
94             0.651000       0.0         0.0         (94,95)             EulerBernoulliBeamElement6DOF
95             0.658000       0.0         0.0         (95,96)             EulerBernoulliBeamElement6DOF
96             0.665000       0.0         0.0         (96,97)             EulerBernoulliBeamElement6DOF
97             0.672000       0.0         0.0         (97,98)             EulerBernoulliBeamElement6DOF
98             0.679000       0.0         0.0         (98,99)             EulerBernoulliBeamElement6DOF
99             0.686000       0.0         0.0         (99,100)            EulerBernoulliBeamElement6DOF
100            0.693000       0.0         0.0         (100,101)           EulerBernoulliBeamElement6DOF
101            0.700000       0.0         0.0         -                   -                        
