[Mesh]
[node_ids]     [x]            [y]         [z]         [connectivity]      [element_type]           
25             0.480000       0.0         0.0         (25,26)             EulerBernoulliBeamElement6DOF
26             0.500000       0.0         0.0         (26,27)             EulerBernoulliBeamElement6DOF
27             0.520000       0.0         0.0         (27,28)             EulerBernoulliBeamElement6DOF
28             0.540000       0.0         0.0         (28,29)             EulerBernoulliBeamElement6DOF
29             0.560000       0.0         0.0         (29,30)             EulerBernoulliBeamElement6DOF
30             0.580000       0.0         0.0         (30,31)             EulerBernoulliBeamElement6DOF
31             0.600000       0.0         0.0         (31,32)             EulerBernoulliBeamElement6DOF
32             0.620000       0.0         0.0         (32,33)             EulerBernoulliBeamElement6DOF
33             0.640000       0.0         0.0         (33,34)             EulerBernoulliBeamElement6DOF
34             0.660000       0.0         0.0         (34,35)             EulerBernoulliBeamElement6DOF
35             0.680000       0.0         0.0         (35,36)             EulerBernoulliBeamElement6DOF
36             0.700000       0.0         0.0         (36,37)             EulerBernoulliBeamElement6DOF
37             0.720000       0.0         0.0         (37,38)             EulerBernoulliBeamElement6DOF
38             0.740000       0.0         0.0         (38,39)             EulerBernoulliBeamElement6DOF
39             0.760000       0.0         0.0         (39,40)             EulerBernoulliBeamElement6DOF
40             0.780000       0.0         0.0         (40,41)             EulerBernoulliBeamElement6DOF
41             0.800000       0.0         0.0         (41,42)             EulerBernoulliBeamElement6DOF
42             0.820000       0.0         0.0         (42,43)             EulerBernoulliBeamElement6DOF
43             0.840000       0.0         0.0         (43,44)             EulerBernoulliBeamElement6DOF
44             0.860000       0.0         0.0         (44,45)             EulerBernoulliBeamElement6DOF
45             0.880000       0.0         0.0         (45,46)             EulerBernoulliBeamElement6DOF
46             0.900000       0.0         0.0         (46,47)             EulerBernoulliBeamElement6DOF
47             0.920000       0.0         0.0         (47,48)             EulerBernoulliBeamElement6DOF
48             0.940000       0.0         0.0         (48,49)             EulerBernoulliBeamElement6DOF
49             0.960000       0.0         0.0         (49,50)             EulerBernoulliBeamElement6DOF
50             0.980000       0.0         0.0         (50,51)             EulerBernoulliBeamElement6DOF
51             1.000000       0.0         0.0         (51,52)             EulerBernoulliBeamElement6DOF
52             1.020000       0.0         0.0         (52,53)             EulerBernoulliBeamElement6DOF
53             1.040000       0.0         0.0         (53,54)             EulerBernoulliBeamElement6DOF
54             1.060000       0.0         0.0         (54,55)             EulerBernoulliBeamElement6DOF
55             1.080000       0.0         0.0         (55,56)             EulerBernoulliBeamElement6DOF
56             1.100000       0.0         0.0         (56,57)             EulerBernoulliBeamElement6DOF
57             1.120000       0.0         0.0         (57,58)             EulerBernoulliBeamElement6DOF
58             1.140000       0.0         0.0         (58,59)             EulerBernoulliBeamElement6DOF
59             1.160000       0.0         0.0         (59,60)             EulerBernoulliBeamElement6DOF
60             1.180000       0.0         0.0         (60,61)             EulerBernoulliBeamElement6DOF
61             1.200000       0.0         0.0         (61,62)             EulerBernoulliBeamElement6DOF
62             1.220000       0.0         0.0         (62,63)             EulerBernoulliBeamElement6DOF
63             1.240000       0.0         0.0         (63,64)             EulerBernoulliBeamElement6DOF
64             1.260000       0.0         0.0         (64,65)             EulerBernoulliBeamElement6DOF
65             1.280000       0.0         0.0         (65,66)             EulerBernoulliBeamElement6DOF
66             1.300000       0.0         0.0         (66,67)             EulerBernoulliBeamElement6DOF
67             1.320000       0.0         0.0         (67,68)             EulerBernoulliBeamElement6DOF
68             1.340000       0.0         0.0         (68,69)             EulerBernoulliBeamElement6DOF
69             1.360000       0.0         0.0         (69,70)             EulerBernoulliBeamElement6DOF
70             1.380000       0.0         0.0         (70,71)             EulerBernoulliBeamElement6DOF
71             1.400000       0.0         0.0         (71,72)             EulerBernoulliBeamElement6DOF
72             1.420000       0.0         0.0         (72,73)             EulerBernoulliBeamElement6DOF
73             1.440000       0.0         0.0         (73,74)             EulerBernoulliBeamElement6DOF
74             1.460000       0.0         0.0         (74,75)             EulerBernoulliBeamElement6DOF
75             1.480000       0.0         0.0         (75,76)             EulerBernoulliBeamElement6DOF
76             1.500000       0.0         0.0         (76,77)             EulerBernoulliBeamElement6DOF
77             1.520000       0.0         0.0         (77,78)             EulerBernoulliBeamElement6DOF
78             1.540000       0.0         0.0         (78,79)             EulerBernoulliBeamElement6DOF
79             1.560000       0.0         0.0         (79,80)             EulerBernoulliBeamElement6DOF
80             1.580000       0.0         0.0         (80,81)             EulerBernoulliBeamElement6DOF
81             1.600000       0.0         0.0         (81,82)             EulerBernoulliBeamElement6DOF
82             1.620000       0.0         0.0         (82,83)             EulerBernoulliBeamElement6DOF
83             1.640000       0.0         0.0         (83,84)             EulerBernoulliBeamElement6DOF
84             1.660000       0.0         0.0         (84,85)             EulerBernoulliBeamElement6DOF
85             1.680000       0.0         0.0         (85,86)             EulerBernoulliBeamElement6DOF
86             1.700000       0.0         0.0         (86,87)             EulerBernoulliBeamElement6DOF
87             1.720000       0.0         0.0         (87,88)             EulerBernoulliBeamElement6DOF
88             1.740000       0.0         0.0         (88,89)             EulerBernoulliBeamElement6DOF
89             1.760000       0.0         0.0         (89,90)             EulerBernoulliBeamElement6DOF
90             1.780000       0.0         0.0         (90,91)             EulerBernoulliBeamElement6DOF
91             1.800000       0.0         0.0         (91,92)             EulerBernoulliBeamElement6DOF
92             1.820000       0.0         0.0         (92,93)             EulerBernoulliBeamElement6DOF
93             1.840000       0.0         0.0         (93,94)             EulerBernoulliBeamElement6DOF
94             1.860000       0.0         0.0         (94,95)             EulerBernoulliBeamElement6DOF
95             1.880000       0.0         0.0         (95,96)             EulerBernoulliBeamElement6DOF
96             1.900000       0.0         0.0         (96,97)             EulerBernoulliBeamElement6DOF
97             1.920000       0.0         0.0         (97,98)             EulerBernoulliBeamElement6DOF
98             1.940000       0.0         0.0         (98,99)             EulerBernoulliBeamElement6DOF
99             1.960000       0.0         0.0         (99,100)            EulerBernoulliBeamElement6DOF
100            1.980000       0.0         0.0         (100,101)           EulerBernoulliBeamElement6DOF
101            2.000000       0.0         0.0         -                   -                        
