Element ID,Local DOF,U Value
48,11,-5.599873241855374e-05
49,0,0.0
49,1,-0.0016072166678012443
49,2,0.0
49,3,0.0
49,4,-0.0
49,5,-5.599873241855374e-05
49,6,0.0
49,7,-0.0016634577565695472
49,8,0.0
49,9,0.0
49,10,-0.0
49,11,-5.656391396594563e-05
50,0,0.0
50,1,-0.0016634577565695472
50,2,0.0
50,3,0.0
50,4,-0.0
50,5,-5.656391396594563e-05
50,6,0.0
50,7,-0.0017202555405043882
50,8,0.0
50,9,0.0
50,10,-0.0
50,11,-5.71092980829284e-05
51,0,0.0
51,1,-0.0017202555405043882
51,2,0.0
51,3,0.0
51,4,-0.0
