Element ID,Local DOF,U Value
38,7,-0.0005868382562391138
38,8,0.0
38,9,0.0
38,10,-0.0
38,11,-1.9649606669080916e-05
39,0,0.0
39,1,-0.0005868382562391138
39,2,0.0
39,3,0.0
39,4,-0.0
39,5,-1.9649606669080916e-05
39,6,0.0
39,7,-0.0006064878629053333
39,8,0.0
39,9,0.0
39,10,-0.0
39,11,-1.964960666240649e-05
40,0,0.0
40,1,-0.0006064878629053333
40,2,0.0
40,3,0.0
40,4,-0.0
40,5,-1.964960666240649e-05
40,6,0.0
40,7,-0.0006261374695649294
40,8,0.0
40,9,0.0
40,10,-0.0
40,11,-1.964960665585069e-05
41,0,0.0
41,1,-0.0006261374695649294
41,2,0.0
41,3,0.0
41,4,-0.0
41,5,-1.964960665585069e-05
41,6,0.0
41,7,-0.000645787076218041
41,8,0.0
41,9,0.0
41,10,-0.0
41,11,-1.9649606649462355e-05
42,0,0.0
42,1,-0.000645787076218041
42,2,0.0
42,3,0.0
42,4,-0.0
42,5,-1.9649606649462355e-05
42,6,0.0
42,7,-0.0006654366828648414
42,8,0.0
42,9,0.0
42,10,-0.0
42,11,-1.964960664325401e-05
43,0,0.0
43,1,-0.0006654366828648414
43,2,0.0
43,3,0.0
43,4,-0.0
43,5,-1.964960664325401e-05
43,6,0.0
43,7,-0.0006850862895055131
43,8,0.0
43,9,0.0
43,10,-0.0
43,11,-1.9649606637231416e-05
44,0,0.0
44,1,-0.0006850862895055131
44,2,0.0
44,3,0.0
44,4,-0.0
44,5,-1.9649606637231416e-05
44,6,0.0
44,7,-0.0007047358961402291
44,8,0.0
44,9,0.0
44,10,-0.0
44,11,-1.964960663136446e-05
45,0,0.0
45,1,-0.0007047358961402291
45,2,0.0
45,3,0.0
45,4,-0.0
45,5,-1.964960663136446e-05
45,6,0.0
45,7,-0.0007243855027691507
45,8,0.0
45,9,0.0
45,10,-0.0
45,11,-1.9649606625666814e-05
46,0,0.0
46,1,-0.0007243855027691507
46,2,0.0
46,3,0.0
46,4,-0.0
46,5,-1.9649606625666814e-05
46,6,0.0
46,7,-0.0007440351093924535
46,8,0.0
46,9,0.0
46,10,-0.0
46,11,-1.9649606620153884e-05
47,0,0.0
47,1,-0.0007440351093924535
47,2,0.0
47,3,0.0
47,4,-0.0
47,5,-1.9649606620153884e-05
47,6,0.0
47,7,-0.0007636847160103241
47,8,0.0
47,9,0.0
47,10,-0.0
47,11,-1.9649606614829313e-05
48,0,0.0
48,1,-0.0007636847160103241
48,2,0.0
48,3,0.0
48,4,-0.0
48,5,-1.9649606614829313e-05
48,6,0.0
48,7,-0.000783334322622947
48,8,0.0
48,9,0.0
48,10,-0.0
48,11,-1.964960660968362e-05
49,0,0.0
49,1,-0.000783334322622947
49,2,0.0
49,3,0.0
49,4,-0.0
49,5,-1.964960660968362e-05
49,6,0.0
49,7,-0.0008029839292304982
49,8,0.0
49,9,0.0
49,10,-0.0
49,11,-1.96496066047107e-05
50,0,0.0
50,1,-0.0008029839292304982
50,2,0.0
50,3,0.0
50,4,-0.0
50,5,-1.96496066047107e-05
50,6,0.0
50,7,-0.0008226335358331438
50,8,0.0
50,9,0.0
50,10,-0.0
50,11,-1.9649606599894377e-05
51,0,0.0
51,1,-0.0008226335358331438
51,2,0.0
