Element ID,Local DOF,U Value
59,1,-1.0535503575643217e-08
59,2,0.0
59,3,0.0
59,4,0.0
59,5,0.0
59,6,0.0
59,7,-1.0714071432857509e-08
59,8,0.0
59,9,0.0
59,10,0.0
59,11,0.0
60,0,0.0
60,1,-1.0714071432857509e-08
60,2,0.0
60,3,0.0
60,4,0.0
60,5,0.0
60,6,0.0
60,7,-1.0892639290071802e-08
60,8,0.0
60,9,0.0
60,10,0.0
60,11,0.0
61,0,0.0
61,1,-1.0892639290071802e-08
61,2,0.0
61,3,0.0
61,4,0.0
61,5,0.0
61,6,0.0
61,7,-1.1071207147286093e-08
61,8,0.0
61,9,0.0
61,10,0.0
61,11,0.0
62,0,0.0
62,1,-1.1071207147286093e-08
62,2,0.0
62,3,0.0
62,4,0.0
62,5,0.0
62,6,0.0
62,7,-1.1249775004500383e-08
62,8,0.0
62,9,0.0
62,10,0.0
62,11,0.0
63,0,0.0
63,1,-1.1249775004500383e-08
63,2,0.0
63,3,0.0
63,4,0.0
63,5,0.0
63,6,0.0
63,7,-1.1428342861714673e-08
63,8,0.0
63,9,0.0
63,10,0.0
63,11,0.0
64,0,0.0
64,1,-1.1428342861714673e-08
64,2,0.0
64,3,0.0
64,4,0.0
64,5,0.0
64,6,0.0
64,7,-1.1606910718928965e-08
64,8,0.0
64,9,0.0
64,10,0.0
64,11,0.0
65,0,0.0
65,1,-1.1606910718928965e-08
65,2,0.0
65,3,0.0
65,4,0.0
65,5,0.0
65,6,0.0
65,7,-1.1785478576143259e-08
65,8,0.0
65,9,0.0
65,10,0.0
65,11,0.0
66,0,0.0
66,1,-1.1785478576143259e-08
66,2,0.0
66,3,0.0
66,4,0.0
66,5,0.0
66,6,0.0
66,7,-1.196404643335755e-08
66,8,0.0
66,9,0.0
66,10,0.0
66,11,0.0
67,0,0.0
67,1,-1.196404643335755e-08
67,2,0.0
67,3,0.0
67,4,0.0
67,5,0.0
67,6,0.0
67,7,-1.2142614290571843e-08
67,8,0.0
67,9,0.0
67,10,0.0
67,11,0.0
68,0,0.0
68,1,-1.2142614290571843e-08
68,2,0.0
68,3,0.0
68,4,0.0
68,5,0.0
68,6,0.0
68,7,-1.2321182147786128e-08
68,8,0.0
68,9,0.0
68,10,0.0
68,11,0.0
69,0,0.0
69,1,-1.2321182147786128e-08
69,2,0.0
69,3,0.0
69,4,0.0
69,5,0.0
69,6,0.0
69,7,-1.2499750005000418e-08
69,8,0.0
69,9,0.0
69,10,0.0
69,11,0.0
70,0,0.0
70,1,-1.2499750005000418e-08
70,2,0.0
70,3,0.0
70,4,0.0
70,5,0.0
70,6,0.0
70,7,-1.2678317862214707e-08
70,8,0.0
70,9,0.0
70,10,0.0
70,11,0.0
71,0,0.0
71,1,-1.2678317862214707e-08
71,2,0.0
71,3,0.0
71,4,0.0
71,5,0.0
71,6,0.0
71,7,-1.2856885719428999e-08
71,8,0.0
71,9,0.0
71,10,0.0
71,11,0.0
72,0,0.0
72,1,-1.2856885719428999e-08
72,2,0.0
72,3,0.0
72,4,0.0
72,5,0.0
72,6,0.0
72,7,-1.3035453576643286e-08
72,8,0.0
72,9,0.0
72,10,0.0
72,11,0.0
73,0,0.0
73,1,-1.3035453576643286e-08
73,2,0.0
73,3,0.0
73,4,0.0
73,5,0.0
73,6,0.0
73,7,-1.3214021433857575e-08
73,8,0.0
73,9,0.0
73,10,0.0
73,11,0.0
74,0,0.0
74,1,-1.3214021433857575e-08
74,2,0.0
74,3,0.0
74,4,0.0
74,5,0.0
74,6,0.0
74,7,-1.3392589291071863e-08
74,8,0.0
74,9,0.0
74,10,0.0
74,11,0.0
75,0,0.0
75,1,-1.3392589291071863e-08
75,2,0.0
75,3,0.0
75,4,0.0
75,5,0.0
75,6,0.0
75,7,-1.357115714828615e-08
75,8,0.0
75,9,0.0
75,10,0.0
75,11,0.0
76,0,0.0
76,1,-1.357115714828615e-08
76,2,0.0
76,3,0.0
76,4,0.0
76,5,0.0
76,6,0.0
76,7,-1.3749725005500437e-08
76,8,0.0
76,9,0.0
76,10,0.0
76,11,0.0
77,0,0.0
77,1,-1.3749725005500437e-08
77,2,0.0
77,3,0.0
77,4,0.0
77,5,0.0
77,6,0.0
77,7,-1.3928292862714723e-08
77,8,0.0
77,9,0.0
77,10,0.0
77,11,0.0
78,0,0.0
78,1,-1.3928292862714723e-08
78,2,0.0
78,3,0.0
78,4,0.0
78,5,0.0
78,6,0.0
78,7,-1.410686071992901e-08
78,8,0.0
78,9,0.0
78,10,0.0
78,11,0.0
79,0,0.0
79,1,-1.410686071992901e-08
79,2,0.0
79,3,0.0
79,4,0.0
79,5,0.0
79,6,0.0
79,7,-1.4285428577143297e-08
79,8,0.0
79,9,0.0
79,10,0.0
79,11,0.0
80,0,0.0
80,1,-1.4285428577143297e-08
80,2,0.0
80,3,0.0
80,4,0.0
80,5,0.0
80,6,0.0
80,7,-1.4463996434357587e-08
80,8,0.0
80,9,0.0
80,10,0.0
80,11,0.0
81,0,0.0
81,1,-1.4463996434357587e-08
81,2,0.0
81,3,0.0
81,4,0.0
81,5,0.0
81,6,0.0
81,7,-1.4642564291571871e-08
81,8,0.0
81,9,0.0
81,10,0.0
81,11,0.0
82,0,0.0
82,1,-1.4642564291571871e-08
82,2,0.0
82,3,0.0
82,4,0.0
82,5,0.0
82,6,0.0
82,7,-1.4821132148786156e-08
82,8,0.0
82,9,0.0
82,10,0.0
82,11,0.0
83,0,0.0
83,1,-1.4821132148786156e-08
83,2,0.0
83,3,0.0
83,4,0.0
83,5,0.0
83,6,0.0
83,7,-1.4999700006000447e-08
83,8,0.0
83,9,0.0
83,10,0.0
83,11,0.0
84,0,0.0
84,1,-1.4999700006000447e-08
84,2,0.0
84,3,0.0
84,4,0.0
84,5,0.0
84,6,0.0
84,7,-1.517826786321474e-08
84,8,0.0
84,9,0.0
84,10,0.0
84,11,0.0
85,0,0.0
85,1,-1.517826786321474e-08
85,2,0.0
85,3,0.0
85,4,0.0
85,5,0.0
85,6,0.0
85,7,-1.5356835720429027e-08
85,8,0.0
85,9,0.0
85,10,0.0
85,11,0.0
86,0,0.0
86,1,-1.5356835720429027e-08
86,2,0.0
86,3,0.0
86,4,0.0
86,5,0.0
86,6,0.0
86,7,-1.5535403577643313e-08
86,8,0.0
86,9,0.0
86,10,0.0
86,11,0.0
87,0,0.0
87,1,-1.5535403577643313e-08
87,2,0.0
87,3,0.0
87,4,0.0
87,5,0.0
87,6,0.0
87,7,-1.57139714348576e-08
87,8,0.0
87,9,0.0
87,10,0.0
87,11,0.0
88,0,0.0
88,1,-1.57139714348576e-08
88,2,0.0
88,3,0.0
88,4,0.0
88,5,0.0
88,6,0.0
88,7,-1.5892539292071893e-08
88,8,0.0
88,9,0.0
88,10,0.0
88,11,0.0
89,0,0.0
89,1,-1.5892539292071893e-08
89,2,0.0
89,3,0.0
89,4,0.0
89,5,0.0
89,6,0.0
89,7,-1.6071107149286185e-08
89,8,0.0
89,9,0.0
89,10,0.0
89,11,0.0
90,0,0.0
90,1,-1.6071107149286185e-08
90,2,0.0
90,3,0.0
90,4,0.0
90,5,0.0
90,6,0.0
90,7,-1.6249675006500477e-08
90,8,0.0
90,9,0.0
90,10,0.0
90,11,0.0
91,0,0.0
91,1,-1.6249675006500477e-08
91,2,0.0
91,3,0.0
91,4,0.0
91,5,0.0
91,6,0.0
91,7,-1.642824286371477e-08
91,8,0.0
91,9,0.0
91,10,0.0
91,11,0.0
92,0,0.0
92,1,-1.642824286371477e-08
92,2,0.0
92,3,0.0
92,4,0.0
92,5,0.0
92,6,0.0
92,7,-1.6606810720929064e-08
92,8,0.0
92,9,0.0
92,10,0.0
92,11,0.0
93,0,0.0
93,1,-1.6606810720929064e-08
93,2,0.0
93,3,0.0
93,4,0.0
93,5,0.0
93,6,0.0
93,7,-1.678537857814335e-08
93,8,0.0
93,9,0.0
93,10,0.0
93,11,0.0
94,0,0.0
94,1,-1.678537857814335e-08
94,2,0.0
94,3,0.0
94,4,0.0
94,5,0.0
94,6,0.0
94,7,-1.696394643535764e-08
94,8,0.0
94,9,0.0
94,10,0.0
94,11,0.0
95,0,0.0
95,1,-1.696394643535764e-08
95,2,0.0
95,3,0.0
95,4,0.0
95,5,0.0
95,6,0.0
95,7,-1.7142514292571934e-08
95,8,0.0
95,9,0.0
95,10,0.0
95,11,0.0
96,0,0.0
96,1,-1.7142514292571934e-08
96,2,0.0
96,3,0.0
96,4,0.0
96,5,0.0
96,6,0.0
96,7,-1.7321082149786226e-08
96,8,0.0
96,9,0.0
96,10,0.0
96,11,0.0
97,0,0.0
97,1,-1.7321082149786226e-08
97,2,0.0
97,3,0.0
97,4,0.0
97,5,0.0
97,6,0.0
97,7,-1.7499650007000518e-08
97,8,0.0
97,9,0.0
97,10,0.0
97,11,0.0
98,0,0.0
98,1,-1.7499650007000518e-08
98,2,0.0
98,3,0.0
98,4,0.0
98,5,0.0
98,6,0.0
98,7,-1.767821786421481e-08
98,8,0.0
98,9,0.0
98,10,0.0
98,11,0.0
99,0,0.0
99,1,-1.767821786421481e-08
99,2,0.0
99,3,0.0
99,4,0.0
99,5,0.0
99,6,0.0
99,7,-1.78567857214291e-08
99,8,0.0
99,9,0.0
99,10,0.0
99,11,0.0
