Condensed DOF,U Value
307,-2.48556274898546802e-03
308,0.00000000000000000e+00
309,0.00000000000000000e+00
310,-0.00000000000000000e+00
311,-7.20548075392173109e-05
312,0.00000000000000000e+00
313,-2.55761755651829660e-03
314,0.00000000000000000e+00
315,0.00000000000000000e+00
316,-0.00000000000000000e+00
317,-7.20548075243187332e-05
318,0.00000000000000000e+00
319,-2.62967236403644855e-03
320,0.00000000000000000e+00
321,0.00000000000000000e+00
322,-0.00000000000000000e+00
323,-7.20548075099368862e-05
324,0.00000000000000000e+00
325,-2.70172717154047465e-03
326,0.00000000000000000e+00
327,0.00000000000000000e+00
328,-0.00000000000000000e+00
329,-7.20548074961541016e-05
330,0.00000000000000000e+00
331,-2.77378197903093088e-03
332,0.00000000000000000e+00
333,0.00000000000000000e+00
334,-0.00000000000000000e+00
335,-7.20548074828661605e-05
336,0.00000000000000000e+00
337,-2.84583678650830512e-03
338,0.00000000000000000e+00
339,0.00000000000000000e+00
340,-0.00000000000000000e+00
341,-7.20548074700583040e-05
342,0.00000000000000000e+00
343,-2.91789159397305101e-03
344,0.00000000000000000e+00
345,0.00000000000000000e+00
346,-0.00000000000000000e+00
347,-7.20548074576687734e-05
348,0.00000000000000000e+00
349,-2.98994640142557491e-03
350,0.00000000000000000e+00
351,0.00000000000000000e+00
352,-0.00000000000000000e+00
353,-7.20548074456698267e-05
354,0.00000000000000000e+00
355,-3.06200120886625802e-03
356,0.00000000000000000e+00
357,0.00000000000000000e+00
358,-0.00000000000000000e+00
359,-7.20548074340396713e-05
360,0.00000000000000000e+00
361,-3.13405601629548197e-03
362,0.00000000000000000e+00
363,0.00000000000000000e+00
364,-0.00000000000000000e+00
365,-7.20548074228093968e-05
366,0.00000000000000000e+00
367,-3.20611082371362452e-03
368,0.00000000000000000e+00
369,0.00000000000000000e+00
370,-0.00000000000000000e+00
371,-7.20548074119262025e-05
372,0.00000000000000000e+00
373,-3.27816563112102522e-03
374,0.00000000000000000e+00
375,0.00000000000000000e+00
376,-0.00000000000000000e+00
377,-7.20548074013718467e-05
378,0.00000000000000000e+00
379,-3.35022043851800413e-03
380,0.00000000000000000e+00
381,0.00000000000000000e+00
382,-0.00000000000000000e+00
383,-7.20548073911241846e-05
384,0.00000000000000000e+00
385,-3.42227524590482711e-03
386,0.00000000000000000e+00
387,0.00000000000000000e+00
388,-0.00000000000000000e+00
389,-7.20548073810910183e-05
390,0.00000000000000000e+00
391,-3.49433005328169625e-03
392,0.00000000000000000e+00
393,0.00000000000000000e+00
394,-0.00000000000000000e+00
395,-7.20548073712420581e-05
396,0.00000000000000000e+00
397,-3.56638486064880496e-03
398,0.00000000000000000e+00
399,0.00000000000000000e+00
400,-0.00000000000000000e+00
401,-7.20548073616004108e-05
402,0.00000000000000000e+00
403,-3.63843966800629767e-03
404,0.00000000000000000e+00
405,0.00000000000000000e+00
406,-0.00000000000000000e+00
407,-7.20548073520192213e-05
408,0.00000000000000000e+00
409,-3.71049447535432486e-03
410,0.00000000000000000e+00
411,0.00000000000000000e+00
412,-0.00000000000000000e+00
