Condensed DOF,U Value
321,0.00000000000000000e+00
322,-0.00000000000000000e+00
323,-7.98698010666175980e-05
324,0.00000000000000000e+00
325,-2.73657059533746359e-03
326,0.00000000000000000e+00
327,0.00000000000000000e+00
328,-0.00000000000000000e+00
329,-8.04235149771342450e-05
330,0.00000000000000000e+00
331,-2.81722135576339093e-03
332,0.00000000000000000e+00
333,0.00000000000000000e+00
334,-0.00000000000000000e+00
335,-8.09533793651591145e-05
336,0.00000000000000000e+00
337,-2.89839198077754268e-03
338,0.00000000000000000e+00
339,0.00000000000000000e+00
340,-0.00000000000000000e+00
341,-8.14599192201491293e-05
342,0.00000000000000000e+00
343,-2.98005937084237522e-03
344,0.00000000000000000e+00
345,0.00000000000000000e+00
346,-0.00000000000000000e+00
347,-8.19436595315840480e-05
348,0.00000000000000000e+00
349,-3.06220095140980007e-03
350,0.00000000000000000e+00
351,0.00000000000000000e+00
352,-0.00000000000000000e+00
353,-8.24051252888838222e-05
354,0.00000000000000000e+00
355,-3.14479467292120207e-03
356,0.00000000000000000e+00
357,0.00000000000000000e+00
358,-0.00000000000000000e+00
359,-8.28448414815998629e-05
360,0.00000000000000000e+00
361,-3.22781901080751573e-03
362,0.00000000000000000e+00
363,0.00000000000000000e+00
364,-0.00000000000000000e+00
365,-8.32633330992715328e-05
366,0.00000000000000000e+00
367,-3.31125296548916148e-03
368,0.00000000000000000e+00
369,0.00000000000000000e+00
370,-0.00000000000000000e+00
371,-8.36611251313174959e-05
372,0.00000000000000000e+00
373,-3.39507606237599490e-03
374,0.00000000000000000e+00
375,0.00000000000000000e+00
376,-0.00000000000000000e+00
377,-8.40387425671926556e-05
378,0.00000000000000000e+00
379,-3.47926835186734753e-03
380,0.00000000000000000e+00
381,0.00000000000000000e+00
382,-0.00000000000000000e+00
383,-8.43967103964040656e-05
384,0.00000000000000000e+00
385,-3.56381040935202118e-03
386,0.00000000000000000e+00
387,0.00000000000000000e+00
388,-0.00000000000000000e+00
389,-8.47355536083696173e-05
390,0.00000000000000000e+00
391,-3.64868333520826501e-03
392,0.00000000000000000e+00
393,0.00000000000000000e+00
394,-0.00000000000000000e+00
395,-8.50557971925784478e-05
396,0.00000000000000000e+00
397,-3.73386875480382100e-03
398,0.00000000000000000e+00
399,0.00000000000000000e+00
400,-0.00000000000000000e+00
401,-8.53579661385302517e-05
402,0.00000000000000000e+00
403,-3.81934881849591576e-03
404,0.00000000000000000e+00
405,0.00000000000000000e+00
406,-0.00000000000000000e+00
407,-8.56425854356844589e-05
408,0.00000000000000000e+00
409,-3.90510620163132469e-03
410,0.00000000000000000e+00
411,0.00000000000000000e+00
412,-0.00000000000000000e+00
413,-8.59101800737138976e-05
414,0.00000000000000000e+00
415,-3.99112410454643095e-03
416,0.00000000000000000e+00
417,0.00000000000000000e+00
418,-0.00000000000000000e+00
419,-8.61612750421363141e-05
420,0.00000000000000000e+00
421,-4.07738625256717866e-03
422,0.00000000000000000e+00
423,0.00000000000000000e+00
424,-0.00000000000000000e+00
425,-8.63963953305719394e-05
426,0.00000000000000000e+00
427,-4.16387689600911104e-03
428,0.00000000000000000e+00
429,0.00000000000000000e+00
430,-0.00000000000000000e+00
431,-8.66160659285889080e-05
432,0.00000000000000000e+00
433,-4.25058081017728843e-03
434,0.00000000000000000e+00
435,0.00000000000000000e+00
436,-0.00000000000000000e+00
437,-8.68208118256382611e-05
438,0.00000000000000000e+00
439,-4.33748329536616344e-03
440,0.00000000000000000e+00
441,0.00000000000000000e+00
442,-0.00000000000000000e+00
443,-8.70111580110280062e-05
444,0.00000000000000000e+00
445,-4.42457017685961643e-03
446,0.00000000000000000e+00
447,0.00000000000000000e+00
448,-0.00000000000000000e+00
449,-8.71876294743606202e-05
450,0.00000000000000000e+00
451,-4.51182780493113254e-03
452,0.00000000000000000e+00
453,0.00000000000000000e+00
454,-0.00000000000000000e+00
455,-8.73507512052326983e-05
456,0.00000000000000000e+00
457,-4.59924305484371576e-03
458,0.00000000000000000e+00
459,0.00000000000000000e+00
460,-0.00000000000000000e+00
461,-8.75010481930568328e-05
462,0.00000000000000000e+00
463,-4.68680332684979616e-03
464,0.00000000000000000e+00
465,0.00000000000000000e+00
466,-0.00000000000000000e+00
467,-8.76390454272847966e-05
468,0.00000000000000000e+00
469,-4.77449654619128364e-03
470,0.00000000000000000e+00
471,0.00000000000000000e+00
472,-0.00000000000000000e+00
473,-8.77652678974303517e-05
474,0.00000000000000000e+00
475,-4.86231116309952718e-03
476,0.00000000000000000e+00
477,0.00000000000000000e+00
478,-0.00000000000000000e+00
479,-8.78802405928297899e-05
480,0.00000000000000000e+00
481,-4.95023615279520466e-03
482,0.00000000000000000e+00
483,0.00000000000000000e+00
484,-0.00000000000000000e+00
485,-8.79844885028107970e-05
486,0.00000000000000000e+00
487,-5.03826101548844347e-03
488,0.00000000000000000e+00
489,0.00000000000000000e+00
490,-0.00000000000000000e+00
491,-8.80785366169783301e-05
492,0.00000000000000000e+00
493,-5.12637577637895317e-03
494,0.00000000000000000e+00
495,0.00000000000000000e+00
496,-0.00000000000000000e+00
497,-8.81629099248864564e-05
498,0.00000000000000000e+00
499,-5.21457098565605241e-03
500,0.00000000000000000e+00
501,0.00000000000000000e+00
502,-0.00000000000000000e+00
503,-8.82381334162237927e-05
504,0.00000000000000000e+00
505,-5.30283771849861339e-03
506,0.00000000000000000e+00
507,0.00000000000000000e+00
508,-0.00000000000000000e+00
509,-8.83047320803496022e-05
510,0.00000000000000000e+00
511,-5.39116757507496908e-03
512,0.00000000000000000e+00
513,0.00000000000000000e+00
514,-0.00000000000000000e+00
515,-8.83632309068708614e-05
516,0.00000000000000000e+00
517,-5.47955268054304764e-03
518,0.00000000000000000e+00
519,0.00000000000000000e+00
520,-0.00000000000000000e+00
521,-8.84141548853625625e-05
522,0.00000000000000000e+00
523,-5.56798568505032909e-03
524,0.00000000000000000e+00
525,0.00000000000000000e+00
526,-0.00000000000000000e+00
527,-8.84580290053456233e-05
528,0.00000000000000000e+00
529,-5.65645976373374808e-03
530,0.00000000000000000e+00
531,0.00000000000000000e+00
532,-0.00000000000000000e+00
533,-8.84953782561896478e-05
534,0.00000000000000000e+00
535,-5.74496861671966452e-03
536,0.00000000000000000e+00
537,0.00000000000000000e+00
538,-0.00000000000000000e+00
539,-8.85267276273933547e-05
540,0.00000000000000000e+00
541,-5.83350646912401526e-03
542,0.00000000000000000e+00
543,0.00000000000000000e+00
544,-0.00000000000000000e+00
545,-8.85526021086370800e-05
546,0.00000000000000000e+00
547,-5.92206807105235232e-03
548,0.00000000000000000e+00
549,0.00000000000000000e+00
550,-0.00000000000000000e+00
551,-8.85735266894427446e-05
552,0.00000000000000000e+00
553,-6.01064869759965984e-03
554,0.00000000000000000e+00
555,0.00000000000000000e+00
556,-0.00000000000000000e+00
557,-8.85900263591306753e-05
558,0.00000000000000000e+00
559,-6.09924414885022487e-03
560,0.00000000000000000e+00
561,0.00000000000000000e+00
562,-0.00000000000000000e+00
563,-8.86026261069802702e-05
564,0.00000000000000000e+00
565,-6.18785074987777527e-03
